deployment_day,deployment_id,timestamp_t,image_filename_t,total_butterflies_t,butterflies_direct_sun_t,temperature_t,timestamp_t_lag,image_filename_t_lag,total_butterflies_t_lag,butterflies_direct_sun_t_lag,temperature_t_lag,actual_lag_minutes,temperature_avg,butterfly_difference,butterfly_difference_cbrt,butterfly_difference_log,time_within_day_t,is_first_obs_of_day_t,observation_order_within_day_t,time_within_day_t_lag,is_first_obs_of_day_t_lag,observation_order_within_day_t_lag,avg_sustained,max_gust,mode_gust,gust_sd,wind_obs_count,minutes_above_threshold,Observer,horizontal_dist_to_cluster_m,grove,view_id
SC10_20240114,SC10,2024-01-14 10:06:04,SC10_20240114100604.JPG,412.0,0.0,13.0,2024-01-14 09:36:04,SC10_20240114093604.JPG,298.0,0.0,13.0,30.0,13.0,114.0,4.848807585839879,4.736198448394496,180.0,False,7,150.0,False,6,0.91,1.6,1.3,0.14948186373673195,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 10:36:04,SC10_20240114103604.JPG,300.0,0.0,14.0,2024-01-14 10:06:04,SC10_20240114100604.JPG,412.0,0.0,13.0,30.0,13.5,-112.0,-4.820284528350459,-4.718498871295094,210.0,False,8,180.0,False,7,0.8400000000000001,1.8,1.2,0.2654209408883726,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 11:06:04,SC10_20240114110604.JPG,382.0,0.0,14.0,2024-01-14 10:36:04,SC10_20240114103604.JPG,300.0,0.0,14.0,30.0,14.0,82.0,4.344481485768611,4.406719247264253,240.0,False,9,210.0,False,8,0.8466666666666665,1.6,0.9,0.2887945616707052,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 11:36:04,SC10_20240114113604.JPG,309.0,0.0,14.0,2024-01-14 11:06:04,SC10_20240114110604.JPG,382.0,0.0,14.0,30.0,14.0,-73.0,-4.179339196381232,-4.290459441148391,270.0,False,10,240.0,False,9,0.7533333333333334,1.6,1.2,0.21129050655654066,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 12:06:04,SC10_20240114120604.JPG,210.0,0.0,14.0,2024-01-14 11:36:04,SC10_20240114113604.JPG,309.0,0.0,14.0,30.0,14.0,-99.0,-4.626065009182741,-4.59511985013459,300.0,False,11,270.0,False,10,0.7566666666666666,1.6,1.2,0.2339319087491796,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 12:36:04,SC10_20240114123604.JPG,416.0,0.0,13.0,2024-01-14 12:06:04,SC10_20240114120604.JPG,210.0,0.0,14.0,30.0,13.5,206.0,5.9059405836244885,5.327876168789581,330.0,False,12,300.0,False,11,0.5099999999999999,1.3,1.2,0.4020064618912224,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 13:06:04,SC10_20240114130604.JPG,122.0,0.0,14.0,2024-01-14 12:36:04,SC10_20240114123604.JPG,416.0,0.0,13.0,30.0,13.5,-294.0,-6.649399761150975,-5.683579767338681,360.0,False,13,330.0,False,12,0.4766666666666667,1.3,0.9,0.2868777624262861,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 13:36:04,SC10_20240114133604.JPG,221.0,0.0,14.0,2024-01-14 13:06:04,SC10_20240114130604.JPG,122.0,0.0,14.0,30.0,14.0,99.0,4.626065009182741,4.59511985013459,390.0,False,14,360.0,False,13,0.6500000000000001,1.6,1.2,0.44360073173452075,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 14:06:04,SC10_20240114140604.JPG,310.0,0.0,14.0,2024-01-14 13:36:04,SC10_20240114133604.JPG,221.0,0.0,14.0,30.0,14.0,89.0,4.464745095584537,4.48863636973214,420.0,False,15,390.0,False,14,0.6499999999999999,1.6,1.2,0.2283373185322162,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 14:36:04,SC10_20240114143604.JPG,398.0,0.0,14.0,2024-01-14 14:06:04,SC10_20240114140604.JPG,310.0,0.0,14.0,30.0,14.0,88.0,4.4479601811386305,4.477336814478207,450.0,False,16,420.0,False,15,0.8300000000000001,2.0,1.2,0.3027840169486168,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 15:06:04,SC10_20240114150604.JPG,300.0,0.0,14.0,2024-01-14 14:36:04,SC10_20240114143604.JPG,398.0,0.0,14.0,30.0,14.0,-98.0,-4.610436292058446,-4.584967478670572,480.0,False,17,450.0,False,16,0.9700000000000001,2.0,1.6,0.3174792960938963,30,2,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 15:36:04,SC10_20240114153604.JPG,229.0,0.0,13.0,2024-01-14 15:06:04,SC10_20240114150604.JPG,300.0,0.0,14.0,30.0,13.5,-71.0,-4.140817749422853,-4.2626798770413155,510.0,False,18,480.0,False,17,1.0517241379310345,2.2,1.3,0.2871209216433387,29,3,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 16:06:04,SC10_20240114160604.JPG,337.0,0.0,12.0,2024-01-14 15:36:04,SC10_20240114153604.JPG,229.0,0.0,13.0,30.0,12.5,108.0,4.762203155904598,4.68213122712422,540.0,False,19,510.0,False,18,1.1566666666666665,2.0,1.6,0.26875618143118357,30,4,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 16:36:04,SC10_20240114163604.JPG,327.0,0.0,12.0,2024-01-14 16:06:04,SC10_20240114160604.JPG,337.0,0.0,12.0,30.0,12.0,-10.0,-2.154434690031884,-2.302585092994046,570.0,False,20,540.0,False,19,0.9600000000000001,1.8,1.3,0.2239919949308534,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240114,SC10,2024-01-14 17:06:04,SC10_20240114170604.JPG,436.0,0.0,12.0,2024-01-14 16:36:04,SC10_20240114163604.JPG,327.0,0.0,12.0,30.0,12.0,109.0,4.776856181035017,4.6913478822291435,600.0,False,21,570.0,False,20,0.8500000000000001,1.8,1.3,0.2260352937551756,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 07:26:04,SC10_20240115072604.JPG,137.0,0.0,8.0,2024-01-15 06:56:04,SC10_20240115065604.JPG,135.0,0.0,7.0,30.0,7.5,2.0,1.2599210498948732,0.6931471805599453,30.0,False,2,0.0,True,1,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 07:56:04,SC10_20240115075604.JPG,143.0,0.0,8.0,2024-01-15 07:26:04,SC10_20240115072604.JPG,137.0,0.0,8.0,30.0,8.0,6.0,1.8171205928321397,1.791759469228055,60.0,False,3,30.0,False,2,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 08:26:04,SC10_20240115082604.JPG,397.0,0.0,9.0,2024-01-15 07:56:04,SC10_20240115075604.JPG,143.0,0.0,8.0,30.0,8.5,254.0,6.333025531362916,5.537334267018537,90.0,False,4,60.0,False,3,0.0,0.0,0.0,0.0,29,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 08:56:04,SC10_20240115085604.JPG,288.0,0.0,10.0,2024-01-15 08:26:04,SC10_20240115082604.JPG,397.0,0.0,9.0,30.0,9.5,-109.0,-4.776856181035017,-4.6913478822291435,120.0,False,5,90.0,False,4,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 09:26:04,SC10_20240115092604.JPG,197.0,12.0,12.0,2024-01-15 08:56:04,SC10_20240115085604.JPG,288.0,0.0,10.0,30.0,11.0,-91.0,-4.497941445275415,-4.51085950651685,150.0,False,6,120.0,False,5,0.05666666666666667,0.9,0.0,0.26193357059051986,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 09:56:04,SC10_20240115095604.JPG,114.0,113.0,13.0,2024-01-15 09:26:04,SC10_20240115092604.JPG,197.0,12.0,12.0,30.0,12.5,-83.0,-4.362070671454838,-4.418840607796598,180.0,False,7,150.0,False,6,0.15,1.2,0.0,0.37183916928706146,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 10:26:04,SC10_20240115102604.JPG,106.0,106.0,13.0,2024-01-15 09:56:04,SC10_20240115095604.JPG,114.0,113.0,13.0,30.0,13.0,-8.0,-2.0,-2.0794415416798357,210.0,False,8,180.0,False,7,0.44666666666666666,1.2,0.7,0.27352530404703507,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 10:56:04,SC10_20240115105604.JPG,40.0,40.0,16.0,2024-01-15 10:26:04,SC10_20240115102604.JPG,106.0,106.0,13.0,30.0,14.5,-66.0,-4.04124002062219,-4.189654742026425,240.0,False,9,210.0,False,8,0.36000000000000004,1.2,0.7,0.3533907999244807,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 11:26:04,SC10_20240115112604.JPG,26.0,26.0,17.0,2024-01-15 10:56:04,SC10_20240115105604.JPG,40.0,40.0,16.0,30.0,16.5,-14.0,-2.4101422641752297,-2.6390573296152584,270.0,False,10,240.0,False,9,0.33999999999999997,1.3,0.0,0.5221529260292617,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 11:56:04,SC10_20240115115604.JPG,26.0,26.0,18.0,2024-01-15 11:26:04,SC10_20240115112604.JPG,26.0,26.0,17.0,30.0,17.5,0.0,0.0,-0.0,300.0,False,11,270.0,False,10,0.9233333333333332,2.0,1.3,0.31615506162088525,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 12:26:04,SC10_20240115122604.JPG,7.0,7.0,19.0,2024-01-15 11:56:04,SC10_20240115115604.JPG,26.0,26.0,18.0,30.0,18.5,-19.0,-2.668401648721945,-2.9444389791664403,330.0,False,12,300.0,False,11,0.9800000000000002,1.8,1.3,0.239947312224326,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 12:56:04,SC10_20240115125604.JPG,18.0,18.0,20.0,2024-01-15 12:26:04,SC10_20240115122604.JPG,7.0,7.0,19.0,30.0,19.5,11.0,2.2239800905693152,2.3978952727983707,360.0,False,13,330.0,False,12,1.0233333333333334,1.8,1.3,0.2768667051376766,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 13:26:04,SC10_20240115132604.JPG,20.0,20.0,20.0,2024-01-15 12:56:04,SC10_20240115125604.JPG,18.0,18.0,20.0,30.0,20.0,2.0,1.2599210498948732,0.6931471805599453,390.0,False,14,360.0,False,13,0.9633333333333334,2.0,1.6,0.2861757357361695,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 13:56:04,SC10_20240115135604.JPG,15.0,2.0,18.0,2024-01-15 13:26:04,SC10_20240115132604.JPG,20.0,20.0,20.0,30.0,19.0,-5.0,-1.7099759466766968,-1.6094379124341003,420.0,False,15,390.0,False,14,0.9133333333333334,2.2,1.3,0.3785027976331113,30,2,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 14:26:04,SC10_20240115142604.JPG,26.0,3.0,17.0,2024-01-15 13:56:04,SC10_20240115135604.JPG,15.0,2.0,18.0,30.0,17.5,11.0,2.2239800905693152,2.3978952727983707,450.0,False,16,420.0,False,15,0.9366666666666666,2.2,1.3,0.3461446113317713,30,2,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 14:56:04,SC10_20240115145604.JPG,60.0,0.0,16.0,2024-01-15 14:26:04,SC10_20240115142604.JPG,26.0,3.0,17.0,30.0,16.5,34.0,3.239611801277483,3.5263605246161616,480.0,False,17,450.0,False,16,0.7633333333333333,1.8,0.7,0.34132938216103925,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 15:26:04,SC10_20240115152604.JPG,51.0,0.0,16.0,2024-01-15 14:56:04,SC10_20240115145604.JPG,60.0,0.0,16.0,30.0,16.0,-9.0,-2.080083823051904,-2.1972245773362196,510.0,False,18,480.0,False,17,0.6066666666666666,1.3,1.2,0.3772404337124882,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 15:56:04,SC10_20240115155604.JPG,67.0,0.0,15.0,2024-01-15 15:26:04,SC10_20240115152604.JPG,51.0,0.0,16.0,30.0,15.5,16.0,2.5198420997897464,2.772588722239781,540.0,False,19,510.0,False,18,0.08333333333333333,1.2,0.0,0.34401283055462756,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 16:26:04,SC10_20240115162604.JPG,53.0,0.0,13.0,2024-01-15 15:56:04,SC10_20240115155604.JPG,67.0,0.0,15.0,30.0,14.0,-14.0,-2.4101422641752297,-2.6390573296152584,570.0,False,20,540.0,False,19,0.18000000000000002,1.2,0.0,0.4174911383187824,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 16:56:04,SC10_20240115165604.JPG,69.0,0.0,12.0,2024-01-15 16:26:04,SC10_20240115162604.JPG,53.0,0.0,13.0,30.0,12.5,16.0,2.5198420997897464,2.772588722239781,600.0,False,21,570.0,False,20,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240115,SC10,2024-01-15 17:26:04,SC10_20240115172604.JPG,52.0,0.0,12.0,2024-01-15 16:56:04,SC10_20240115165604.JPG,69.0,0.0,12.0,30.0,12.0,-17.0,-2.571281590658235,-2.833213344056216,630.0,False,22,600.0,False,21,0.05999999999999999,0.9,0.0,0.27833660263755483,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 07:26:04,SC10_20240116072604.JPG,79.0,0.0,8.0,2024-01-16 06:56:04,SC10_20240116065604.JPG,69.0,0.0,8.0,30.0,8.0,10.0,2.154434690031884,2.302585092994046,30.0,False,2,0.0,True,1,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 07:56:04,SC10_20240116075604.JPG,67.0,0.0,8.0,2024-01-16 07:26:04,SC10_20240116072604.JPG,79.0,0.0,8.0,30.0,8.0,-12.0,-2.2894284851066637,-2.4849066497880004,60.0,False,3,30.0,False,2,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 08:26:04,SC10_20240116082604.JPG,67.0,0.0,9.0,2024-01-16 07:56:04,SC10_20240116075604.JPG,67.0,0.0,8.0,30.0,8.5,0.0,0.0,-0.0,90.0,False,4,60.0,False,3,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 08:56:04,SC10_20240116085604.JPG,47.0,0.0,9.0,2024-01-16 08:26:04,SC10_20240116082604.JPG,67.0,0.0,9.0,30.0,9.0,-20.0,-2.7144176165949063,-2.995732273553991,120.0,False,5,90.0,False,4,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 09:26:04,SC10_20240116092604.JPG,45.0,45.0,11.0,2024-01-16 08:56:04,SC10_20240116085604.JPG,47.0,0.0,9.0,30.0,10.0,-2.0,-1.2599210498948732,-0.6931471805599453,150.0,False,6,120.0,False,5,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 09:56:04,SC10_20240116095604.JPG,34.0,34.0,14.0,2024-01-16 09:26:04,SC10_20240116092604.JPG,45.0,45.0,11.0,30.0,12.5,-11.0,-2.2239800905693152,-2.3978952727983707,180.0,False,7,150.0,False,6,0.3566666666666666,1.8,0.0,0.548026763336731,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 10:26:04,SC10_20240116102604.JPG,31.0,31.0,13.0,2024-01-16 09:56:04,SC10_20240116095604.JPG,34.0,34.0,14.0,30.0,13.5,-3.0,-1.4422495703074083,-1.0986122886681098,210.0,False,8,180.0,False,7,0.55,1.8,0.7,0.4754187506880089,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 10:56:04,SC10_20240116105604.JPG,12.0,0.0,14.0,2024-01-16 10:26:04,SC10_20240116102604.JPG,31.0,31.0,13.0,30.0,13.5,-19.0,-2.668401648721945,-2.9444389791664403,240.0,False,9,210.0,False,8,0.8833333333333332,1.8,0.9,0.30917019082788644,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 11:26:04,SC10_20240116112604.JPG,13.0,0.0,12.0,2024-01-16 10:56:04,SC10_20240116105604.JPG,12.0,0.0,14.0,30.0,13.0,1.0,1.0,0.0,270.0,False,10,240.0,False,9,0.46,1.3,0.0,0.5456620991390015,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 11:56:04,SC10_20240116115604.JPG,4.0,4.0,15.0,2024-01-16 11:26:04,SC10_20240116112604.JPG,13.0,0.0,12.0,30.0,13.5,-9.0,-2.080083823051904,-2.1972245773362196,300.0,False,11,270.0,False,10,0.2033333333333334,2.2,0.0,0.6459066513814907,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 12:26:04,SC10_20240116122604.JPG,4.0,4.0,19.0,2024-01-16 11:56:04,SC10_20240116115604.JPG,4.0,4.0,15.0,30.0,17.0,0.0,0.0,-0.0,330.0,False,12,300.0,False,11,0.81,2.0,1.2,0.29604674995838,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 12:56:04,SC10_20240116125604.JPG,4.0,4.0,20.0,2024-01-16 12:26:04,SC10_20240116122604.JPG,4.0,4.0,19.0,30.0,19.5,0.0,0.0,-0.0,360.0,False,13,330.0,False,12,0.8966666666666667,2.0,1.2,0.3183289703016886,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 13:26:04,SC10_20240116132604.JPG,22.0,22.0,18.0,2024-01-16 12:56:04,SC10_20240116125604.JPG,4.0,4.0,20.0,30.0,19.0,18.0,2.6207413942088964,2.8903717578961645,390.0,False,14,360.0,False,13,1.0166666666666666,2.0,1.6,0.3306037667279559,30,4,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 13:56:04,SC10_20240116135604.JPG,10.0,0.0,19.0,2024-01-16 13:26:04,SC10_20240116132604.JPG,22.0,22.0,18.0,30.0,18.5,-12.0,-2.2894284851066637,-2.4849066497880004,420.0,False,15,390.0,False,14,1.13,2.0,1.6,0.27728154909994346,30,3,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 14:26:04,SC10_20240116142604.JPG,5.0,0.0,19.0,2024-01-16 13:56:04,SC10_20240116135604.JPG,10.0,0.0,19.0,30.0,19.0,-5.0,-1.7099759466766968,-1.6094379124341003,450.0,False,16,420.0,False,15,1.0233333333333334,2.0,1.6,0.26800669060099336,30,2,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 14:56:04,SC10_20240116145604.JPG,3.0,1.0,20.0,2024-01-16 14:26:04,SC10_20240116142604.JPG,5.0,0.0,19.0,30.0,19.5,-2.0,-1.2599210498948732,-0.6931471805599453,480.0,False,17,450.0,False,16,0.7233333333333333,2.0,1.2,0.4426279930482087,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 15:26:04,SC10_20240116152604.JPG,4.0,0.0,17.0,2024-01-16 14:56:04,SC10_20240116145604.JPG,3.0,1.0,20.0,30.0,18.5,1.0,1.0,0.0,510.0,False,18,480.0,False,17,0.7633333333333332,2.0,1.3,0.34188456746578133,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 15:56:04,SC10_20240116155604.JPG,7.0,0.0,15.0,2024-01-16 15:26:04,SC10_20240116152604.JPG,4.0,0.0,17.0,30.0,16.0,3.0,1.4422495703074083,1.0986122886681098,540.0,False,19,510.0,False,18,0.6166666666666667,2.0,0.9,0.39047568985509984,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 16:26:04,SC10_20240116162604.JPG,4.0,0.0,14.0,2024-01-16 15:56:04,SC10_20240116155604.JPG,7.0,0.0,15.0,30.0,14.5,-3.0,-1.4422495703074083,-1.0986122886681098,570.0,False,20,540.0,False,19,0.49333333333333335,1.6,0.7,0.4591846847540145,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 16:56:04,SC10_20240116165604.JPG,14.0,0.0,13.0,2024-01-16 16:26:04,SC10_20240116162604.JPG,4.0,0.0,14.0,30.0,13.5,10.0,2.154434690031884,2.302585092994046,600.0,False,21,570.0,False,20,0.21000000000000002,1.3,0.0,0.475382483635153,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240116,SC10,2024-01-16 17:26:04,SC10_20240116172604.JPG,14.0,0.0,12.0,2024-01-16 16:56:04,SC10_20240116165604.JPG,14.0,0.0,13.0,30.0,12.5,0.0,0.0,-0.0,630.0,False,22,600.0,False,21,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 07:26:04,SC10_20240117072604.JPG,4.0,0.0,12.0,2024-01-17 06:56:04,SC10_20240117065604.JPG,3.0,0.0,12.0,30.0,12.0,1.0,1.0,0.0,30.0,False,2,0.0,True,1,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 07:56:04,SC10_20240117075604.JPG,3.0,0.0,12.0,2024-01-17 07:26:04,SC10_20240117072604.JPG,4.0,0.0,12.0,30.0,12.0,-1.0,-1.0,-0.0,60.0,False,3,30.0,False,2,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 08:26:04,SC10_20240117082604.JPG,4.0,0.0,13.0,2024-01-17 07:56:04,SC10_20240117075604.JPG,3.0,0.0,12.0,30.0,12.5,1.0,1.0,0.0,90.0,False,4,60.0,False,3,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 08:56:04,SC10_20240117085604.JPG,2.0,0.0,13.0,2024-01-17 08:26:04,SC10_20240117082604.JPG,4.0,0.0,13.0,30.0,13.0,-2.0,-1.2599210498948732,-0.6931471805599453,120.0,False,5,90.0,False,4,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 09:26:04,SC10_20240117092604.JPG,3.0,0.0,14.0,2024-01-17 08:56:04,SC10_20240117085604.JPG,2.0,0.0,13.0,30.0,13.5,1.0,1.0,0.0,150.0,False,6,120.0,False,5,0.02,0.9,0.0,0.19581835354789118,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 09:56:04,SC10_20240117095604.JPG,1.0,0.0,15.0,2024-01-17 09:26:04,SC10_20240117092604.JPG,3.0,0.0,14.0,30.0,14.5,-2.0,-1.2599210498948732,-0.6931471805599453,180.0,False,7,150.0,False,6,0.1366666666666667,1.2,0.0,0.3989065514398193,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 10:26:04,SC10_20240117102604.JPG,2.0,2.0,15.0,2024-01-17 09:56:04,SC10_20240117095604.JPG,1.0,0.0,15.0,30.0,15.0,1.0,1.0,0.0,210.0,False,8,180.0,False,7,0.36896551724137927,1.3,0.0,0.4605094630050955,29,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 10:56:04,SC10_20240117105604.JPG,0.0,0.0,16.0,2024-01-17 10:26:04,SC10_20240117102604.JPG,2.0,2.0,15.0,30.0,15.5,-2.0,-1.2599210498948732,-0.6931471805599453,240.0,False,9,210.0,False,8,0.3766666666666667,1.3,0.0,0.5054757631444229,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 15:26:04,SC10_20240117152604.JPG,3.0,0.0,16.0,2024-01-17 14:56:04,SC10_20240117145604.JPG,0.0,0.0,18.0,30.0,17.0,3.0,1.4422495703074083,1.0986122886681098,510.0,False,18,480.0,False,17,0.32333333333333336,1.8,0.0,0.6150974130869085,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 15:56:04,SC10_20240117155604.JPG,4.0,0.0,13.0,2024-01-17 15:26:04,SC10_20240117152604.JPG,3.0,0.0,16.0,30.0,14.5,1.0,1.0,0.0,540.0,False,19,510.0,False,18,0.5166666666666666,1.8,0.9,0.3619233423628911,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 16:26:04,SC10_20240117162604.JPG,5.0,0.0,12.0,2024-01-17 15:56:04,SC10_20240117155604.JPG,4.0,0.0,13.0,30.0,12.5,1.0,1.0,0.0,570.0,False,20,540.0,False,19,0.46,1.3,0.7,0.43418572221954777,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 16:56:04,SC10_20240117165604.JPG,2.0,0.0,12.0,2024-01-17 16:26:04,SC10_20240117162604.JPG,5.0,0.0,12.0,30.0,12.0,-3.0,-1.4422495703074083,-1.0986122886681098,600.0,False,21,570.0,False,20,0.7799999999999998,1.6,0.9,0.2762848771346947,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240117,SC10,2024-01-17 17:26:04,SC10_20240117172604.JPG,2.0,0.0,11.0,2024-01-17 16:56:04,SC10_20240117165604.JPG,2.0,0.0,12.0,30.0,11.5,0.0,0.0,-0.0,630.0,False,22,600.0,False,21,0.37333333333333335,1.3,0.0,0.5217234921860914,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240118,SC10,2024-01-18 07:26:04,SC10_20240118072604.JPG,4.0,0.0,8.0,2024-01-18 06:56:04,SC10_20240118065604.JPG,4.0,0.0,8.0,30.0,8.0,0.0,0.0,-0.0,30.0,False,2,0.0,True,1,0.21333333333333335,1.8,0.0,0.5825923043633929,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240118,SC10,2024-01-18 07:56:04,SC10_20240118075604.JPG,0.0,0.0,8.0,2024-01-18 07:26:04,SC10_20240118072604.JPG,4.0,0.0,8.0,30.0,8.0,-4.0,-1.5874010519681994,-1.3862943611198906,60.0,False,3,30.0,False,2,0.19,0.9,0.0,0.28464537323790656,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240118,SC10,2024-01-18 08:26:04,SC10_20240118082604.JPG,5.0,0.0,9.0,2024-01-18 07:56:04,SC10_20240118075604.JPG,0.0,0.0,8.0,30.0,8.5,5.0,1.7099759466766968,1.6094379124341003,90.0,False,4,60.0,False,3,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240118,SC10,2024-01-18 08:56:04,SC10_20240118085604.JPG,4.0,0.0,11.0,2024-01-18 08:26:04,SC10_20240118082604.JPG,5.0,0.0,9.0,30.0,10.0,-1.0,-1.0,-0.0,120.0,False,5,90.0,False,4,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240118,SC10,2024-01-18 09:26:04,SC10_20240118092604.JPG,4.0,4.0,14.0,2024-01-18 08:56:04,SC10_20240118085604.JPG,4.0,0.0,11.0,30.0,12.5,0.0,0.0,-0.0,150.0,False,6,120.0,False,5,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
