season,deployment_id,camera_name,image_filename,timestamp_recorded,temperature_c
2023-2024,SC5,APEX,SC5_20240101202001.JPG,2024-01-01T20:20:01,10.0
2023-2024,SC5,APEX,SC5_20240101203001.JPG,2024-01-01T20:30:01,10.0
2023-2024,SC5,APEX,SC5_20240101204001.JPG,2024-01-01T20:40:01,10.0
2023-2024,SC5,APEX,SC5_20240101205001.JPG,2024-01-01T20:50:01,9.0
2023-2024,SC5,APEX,SC5_20240101210001.JPG,2024-01-01T21:00:01,9.0
2023-2024,SC5,APEX,SC5_20240101211001.JPG,2024-01-01T21:10:01,9.0
2023-2024,SC5,APEX,SC5_20240101212001.JPG,2024-01-01T21:20:01,9.0
2023-2024,SC5,APEX,SC5_20240101213001.JPG,2024-01-01T21:30:01,9.0
2023-2024,SC5,APEX,SC5_20240101214001.JPG,2024-01-01T21:40:01,9.0
2023-2024,SC5,APEX,SC5_20240101215000.JPG,2024-01-01T21:50:00,9.0
2023-2024,SC5,APEX,SC5_20240101220001.JPG,2024-01-01T22:00:01,9.0
2023-2024,SC5,APEX,SC5_20240101221001.JPG,2024-01-01T22:10:01,9.0
2023-2024,SC5,APEX,SC5_20240101222001.JPG,2024-01-01T22:20:01,9.0
2023-2024,SC5,APEX,SC5_20240101223001.JPG,2024-01-01T22:30:01,9.0
2023-2024,SC5,APEX,SC5_20240101224001.JPG,2024-01-01T22:40:01,8.0
2023-2024,SC5,APEX,SC5_20240101225001.JPG,2024-01-01T22:50:01,9.0
2023-2024,SC5,APEX,SC5_20240101230001.JPG,2024-01-01T23:00:01,8.0
2023-2024,SC5,APEX,SC5_20240101231001.JPG,2024-01-01T23:10:01,8.0
2023-2024,SC5,APEX,SC5_20240101232001.JPG,2024-01-01T23:20:01,8.0
2023-2024,SC5,APEX,SC5_20240101233001.JPG,2024-01-01T23:30:01,8.0
2023-2024,SC5,APEX,SC5_20240101234001.JPG,2024-01-01T23:40:01,8.0
2023-2024,SC5,APEX,SC5_20240101235001.JPG,2024-01-01T23:50:01,8.0
2023-2024,SC5,APEX,SC5_20240102000001.JPG,2024-01-02T00:00:01,8.0
2023-2024,SC5,APEX,SC5_20240102001001.JPG,2024-01-02T00:10:01,7.0
2023-2024,SC5,APEX,SC5_20240102002001.JPG,2024-01-02T00:20:01,7.0
2023-2024,SC5,APEX,SC5_20240102003001.JPG,2024-01-02T00:30:01,7.0
2023-2024,SC5,APEX,SC5_20240102004001.JPG,2024-01-02T00:40:01,7.0
2023-2024,SC5,APEX,SC5_20240102005001.JPG,2024-01-02T00:50:01,7.0
2023-2024,SC5,APEX,SC5_20240102010001.JPG,2024-01-02T01:00:01,7.0
2023-2024,SC5,APEX,SC5_20240102011001.JPG,2024-01-02T01:10:01,7.0
2023-2024,SC5,APEX,SC5_20240102012001.JPG,2024-01-02T01:20:01,7.0
2023-2024,SC5,APEX,SC5_20240102013001.JPG,2024-01-02T01:30:01,7.0
2023-2024,SC5,APEX,SC5_20240102014001.JPG,2024-01-02T01:40:01,7.0
2023-2024,SC5,APEX,SC5_20240102015001.JPG,2024-01-02T01:50:01,7.0
2023-2024,SC5,APEX,SC5_20240102020001.JPG,2024-01-02T02:00:01,7.0
2023-2024,SC5,APEX,SC5_20240102021001.JPG,2024-01-02T02:10:01,7.0
2023-2024,SC5,APEX,SC5_20240102022001.JPG,2024-01-02T02:20:01,7.0
2023-2024,SC5,APEX,SC5_20240102023001.JPG,2024-01-02T02:30:01,7.0
2023-2024,SC5,APEX,SC5_20240102024001.JPG,2024-01-02T02:40:01,7.0
2023-2024,SC5,APEX,SC5_20240102025001.JPG,2024-01-02T02:50:01,7.0
2023-2024,SC5,APEX,SC5_20240102030001.JPG,2024-01-02T03:00:01,7.0
2023-2024,SC5,APEX,SC5_20240102031001.JPG,2024-01-02T03:10:01,7.0
2023-2024,SC5,APEX,SC5_20240102032001.JPG,2024-01-02T03:20:01,7.0
2023-2024,SC5,APEX,SC5_20240102033001.JPG,2024-01-02T03:30:01,7.0
2023-2024,SC5,APEX,SC5_20240102034001.JPG,2024-01-02T03:40:01,7.0
2023-2024,SC5,APEX,SC5_20240102035001.JPG,2024-01-02T03:50:01,7.0
2023-2024,SC5,APEX,SC5_20240102040001.JPG,2024-01-02T04:00:01,7.0
2023-2024,SC5,APEX,SC5_20240102041001.JPG,2024-01-02T04:10:01,7.0
2023-2024,SC5,APEX,SC5_20240102042001.JPG,2024-01-02T04:20:01,7.0
2023-2024,SC5,APEX,SC5_20240102043001.JPG,2024-01-02T04:30:01,6.0
2023-2024,SC5,APEX,SC5_20240102044001.JPG,2024-01-02T04:40:01,7.0
2023-2024,SC5,APEX,SC5_20240102045001.JPG,2024-01-02T04:50:01,7.0
2023-2024,SC5,APEX,SC5_20240102050001.JPG,2024-01-02T05:00:01,6.0
2023-2024,SC5,APEX,SC5_20240102051001.JPG,2024-01-02T05:10:01,6.0
2023-2024,SC5,APEX,SC5_20240102052001.JPG,2024-01-02T05:20:01,7.0
2023-2024,SC5,APEX,SC5_20240102053001.JPG,2024-01-02T05:30:01,6.0
2023-2024,SC5,APEX,SC5_20240102054001.JPG,2024-01-02T05:40:01,6.0
2023-2024,SC5,APEX,SC5_20240102055001.JPG,2024-01-02T05:50:01,6.0
2023-2024,SC5,APEX,SC5_20240102060001.JPG,2024-01-02T06:00:01,6.0
2023-2024,SC5,APEX,SC5_20240102061001.JPG,2024-01-02T06:10:01,6.0
2023-2024,SC5,APEX,SC5_20240102062001.JPG,2024-01-02T06:20:01,6.0
2023-2024,SC5,APEX,SC5_20240102063001.JPG,2024-01-02T06:30:01,6.0
2023-2024,SC5,APEX,SC5_20240102064001.JPG,2024-01-02T06:40:01,6.0
2023-2024,SC5,APEX,SC5_20240102065001.JPG,2024-01-02T06:50:01,6.0
2023-2024,SC5,APEX,SC5_20240102070001.JPG,2024-01-02T07:00:01,6.0
2023-2024,SC5,APEX,SC5_20240102071001.JPG,2024-01-02T07:10:01,6.0
2023-2024,SC5,APEX,SC5_20240102072001.JPG,2024-01-02T07:20:01,5.0
2023-2024,SC5,APEX,SC5_20240102073001.JPG,2024-01-02T07:30:01,6.0
2023-2024,SC5,APEX,SC5_20240102074001.JPG,2024-01-02T07:40:01,6.0
2023-2024,SC5,APEX,SC5_20240102075001.JPG,2024-01-02T07:50:01,6.0
2023-2024,SC5,APEX,SC5_20240102080001.JPG,2024-01-02T08:00:01,6.0
2023-2024,SC5,APEX,SC5_20240102081001.JPG,2024-01-02T08:10:01,6.0
2023-2024,SC5,APEX,SC5_20240102082001.JPG,2024-01-02T08:20:01,7.0
2023-2024,SC5,APEX,SC5_20240102083001.JPG,2024-01-02T08:30:01,8.0
2023-2024,SC5,APEX,SC5_20240102084001.JPG,2024-01-02T08:40:01,9.0
2023-2024,SC5,APEX,SC5_20240102085001.JPG,2024-01-02T08:50:01,10.0
2023-2024,SC5,APEX,SC5_20240102090000.JPG,2024-01-02T09:00:00,12.0
2023-2024,SC5,APEX,SC5_20240102091001.JPG,2024-01-02T09:10:01,12.0
2023-2024,SC5,APEX,SC5_20240102092001.JPG,2024-01-02T09:20:01,13.0
2023-2024,SC5,APEX,SC5_20240102093001.JPG,2024-01-02T09:30:01,13.0
2023-2024,SC5,APEX,SC5_20240102094001.JPG,2024-01-02T09:40:01,15.0
2023-2024,SC5,APEX,SC5_20240102095001.JPG,2024-01-02T09:50:01,15.0
2023-2024,SC5,APEX,SC5_20240102100001.JPG,2024-01-02T10:00:01,15.0
2023-2024,SC5,APEX,SC5_20240102101001.JPG,2024-01-02T10:10:01,15.0
2023-2024,SC5,APEX,SC5_20240102102001.JPG,2024-01-02T10:20:01,15.0
2023-2024,SC5,APEX,SC5_20240102103001.JPG,2024-01-02T10:30:01,15.0
2023-2024,SC5,APEX,SC5_20240102104001.JPG,2024-01-02T10:40:01,15.0
2023-2024,SC5,APEX,SC5_20240102105001.JPG,2024-01-02T10:50:01,15.0
2023-2024,SC5,APEX,SC5_20240102110001.JPG,2024-01-02T11:00:01,15.0
2023-2024,SC5,APEX,SC5_20240102111001.JPG,2024-01-02T11:10:01,15.0
2023-2024,SC5,APEX,SC5_20240102112001.JPG,2024-01-02T11:20:01,15.0
2023-2024,SC5,APEX,SC5_20240102113001.JPG,2024-01-02T11:30:01,16.0
2023-2024,SC5,APEX,SC5_20240102114001.JPG,2024-01-02T11:40:01,16.0
2023-2024,SC5,APEX,SC5_20240102115001.JPG,2024-01-02T11:50:01,16.0
2023-2024,SC5,APEX,SC5_20240102120001.JPG,2024-01-02T12:00:01,16.0
2023-2024,SC5,APEX,SC5_20240102121001.JPG,2024-01-02T12:10:01,16.0
2023-2024,SC5,APEX,SC5_20240102122001.JPG,2024-01-02T12:20:01,16.0
2023-2024,SC5,APEX,SC5_20240102123001.JPG,2024-01-02T12:30:01,16.0
2023-2024,SC5,APEX,SC5_20240102124001.JPG,2024-01-02T12:40:01,16.0
2023-2024,SC5,APEX,SC5_20240102125001.JPG,2024-01-02T12:50:01,17.0
2023-2024,SC5,APEX,SC5_20240102130001.JPG,2024-01-02T13:00:01,18.0
2023-2024,SC5,APEX,SC5_20240102131001.JPG,2024-01-02T13:10:01,18.0
2023-2024,SC5,APEX,SC5_20240102132001.JPG,2024-01-02T13:20:01,17.0
2023-2024,SC5,APEX,SC5_20240102133001.JPG,2024-01-02T13:30:01,16.0
2023-2024,SC5,APEX,SC5_20240102134001.JPG,2024-01-02T13:40:01,16.0
2023-2024,SC5,APEX,SC5_20240102135001.JPG,2024-01-02T13:50:01,16.0
2023-2024,SC5,APEX,SC5_20240102140001.JPG,2024-01-02T14:00:01,15.0
2023-2024,SC5,APEX,SC5_20240102141001.JPG,2024-01-02T14:10:01,16.0
2023-2024,SC5,APEX,SC5_20240102142001.JPG,2024-01-02T14:20:01,17.0
2023-2024,SC5,APEX,SC5_20240102143001.JPG,2024-01-02T14:30:01,17.0
2023-2024,SC5,APEX,SC5_20240102144001.JPG,2024-01-02T14:40:01,16.0
2023-2024,SC5,APEX,SC5_20240102145001.JPG,2024-01-02T14:50:01,15.0
2023-2024,SC5,APEX,SC5_20240102150001.JPG,2024-01-02T15:00:01,15.0
2023-2024,SC5,APEX,SC5_20240102151001.JPG,2024-01-02T15:10:01,15.0
2023-2024,SC5,APEX,SC5_20240102152001.JPG,2024-01-02T15:20:01,15.0
2023-2024,SC5,APEX,SC5_20240102153001.JPG,2024-01-02T15:30:01,15.0
2023-2024,SC5,APEX,SC5_20240102154001.JPG,2024-01-02T15:40:01,14.0
2023-2024,SC5,APEX,SC5_20240102155001.JPG,2024-01-02T15:50:01,14.0
2023-2024,SC5,APEX,SC5_20240102160001.JPG,2024-01-02T16:00:01,14.0
2023-2024,SC5,APEX,SC5_20240102161001.JPG,2024-01-02T16:10:01,14.0
2023-2024,SC5,APEX,SC5_20240102162001.JPG,2024-01-02T16:20:01,14.0
2023-2024,SC5,APEX,SC5_20240102163001.JPG,2024-01-02T16:30:01,13.0
2023-2024,SC5,APEX,SC5_20240102164001.JPG,2024-01-02T16:40:01,13.0
2023-2024,SC5,APEX,SC5_20240102165001.JPG,2024-01-02T16:50:01,13.0
2023-2024,SC5,APEX,SC5_20240102170001.JPG,2024-01-02T17:00:01,12.0
2023-2024,SC5,APEX,SC5_20240102171001.JPG,2024-01-02T17:10:01,13.0
2023-2024,SC5,APEX,SC5_20240102172001.JPG,2024-01-02T17:20:01,12.0
2023-2024,SC5,APEX,SC5_20240102173001.JPG,2024-01-02T17:30:01,12.0
2023-2024,SC5,APEX,SC5_20240102174002.JPG,2024-01-02T17:40:02,12.0
2023-2024,SC5,APEX,SC5_20240102175001.JPG,2024-01-02T17:50:01,12.0
2023-2024,SC5,APEX,SC5_20240102180001.JPG,2024-01-02T18:00:01,11.0
2023-2024,SC5,APEX,SC5_20240102181001.JPG,2024-01-02T18:10:01,11.0
2023-2024,SC5,APEX,SC5_20240102182001.JPG,2024-01-02T18:20:01,11.0
2023-2024,SC5,APEX,SC5_20240102183001.JPG,2024-01-02T18:30:01,11.0
2023-2024,SC5,APEX,SC5_20240102184001.JPG,2024-01-02T18:40:01,11.0
2023-2024,SC5,APEX,SC5_20240102185001.JPG,2024-01-02T18:50:01,11.0
2023-2024,SC5,APEX,SC5_20240102190001.JPG,2024-01-02T19:00:01,11.0
2023-2024,SC5,APEX,SC5_20240102191001.JPG,2024-01-02T19:10:01,11.0
2023-2024,SC5,APEX,SC5_20240102192001.JPG,2024-01-02T19:20:01,11.0
2023-2024,SC5,APEX,SC5_20240102193001.JPG,2024-01-02T19:30:01,11.0
2023-2024,SC5,APEX,SC5_20240102194001.JPG,2024-01-02T19:40:01,11.0
2023-2024,SC5,APEX,SC5_20240102195001.JPG,2024-01-02T19:50:01,11.0
2023-2024,SC5,APEX,SC5_20240102200001.JPG,2024-01-02T20:00:01,11.0
2023-2024,SC5,APEX,SC5_20240102201001.JPG,2024-01-02T20:10:01,11.0
2023-2024,SC5,APEX,SC5_20240102202001.JPG,2024-01-02T20:20:01,10.0
2023-2024,SC5,APEX,SC5_20240102203001.JPG,2024-01-02T20:30:01,11.0
2023-2024,SC5,APEX,SC5_20240102204001.JPG,2024-01-02T20:40:01,11.0
2023-2024,SC5,APEX,SC5_20240102205001.JPG,2024-01-02T20:50:01,11.0
2023-2024,SC5,APEX,SC5_20240102210001.JPG,2024-01-02T21:00:01,11.0
2023-2024,SC5,APEX,SC5_20240102211001.JPG,2024-01-02T21:10:01,11.0
2023-2024,SC5,APEX,SC5_20240102212000.JPG,2024-01-02T21:20:00,12.0
2023-2024,SC5,APEX,SC5_20240102213001.JPG,2024-01-02T21:30:01,12.0
2023-2024,SC5,APEX,SC5_20240102214001.JPG,2024-01-02T21:40:01,12.0
2023-2024,SC5,APEX,SC5_20240102215001.JPG,2024-01-02T21:50:01,12.0
2023-2024,SC5,APEX,SC5_20240102220001.JPG,2024-01-02T22:00:01,12.0
2023-2024,SC5,APEX,SC5_20240102221001.JPG,2024-01-02T22:10:01,12.0
2023-2024,SC5,APEX,SC5_20240102222001.JPG,2024-01-02T22:20:01,12.0
2023-2024,SC5,APEX,SC5_20240102223001.JPG,2024-01-02T22:30:01,12.0
2023-2024,SC5,APEX,SC5_20240102224001.JPG,2024-01-02T22:40:01,12.0
2023-2024,SC5,APEX,SC5_20240102225001.JPG,2024-01-02T22:50:01,11.0
2023-2024,SC5,APEX,SC5_20240102230001.JPG,2024-01-02T23:00:01,12.0
2023-2024,SC5,APEX,SC5_20240102231001.JPG,2024-01-02T23:10:01,12.0
2023-2024,SC5,APEX,SC5_20240102232001.JPG,2024-01-02T23:20:01,11.0
2023-2024,SC5,APEX,SC5_20240102233001.JPG,2024-01-02T23:30:01,11.0
2023-2024,SC5,APEX,SC5_20240102234001.JPG,2024-01-02T23:40:01,11.0
2023-2024,SC5,APEX,SC5_20240102235001.JPG,2024-01-02T23:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103000001.JPG,2024-01-03T00:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103001001.JPG,2024-01-03T00:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103002002.JPG,2024-01-03T00:20:02,11.0
2023-2024,SC5,APEX,SC5_20240103003001.JPG,2024-01-03T00:30:01,11.0
2023-2024,SC5,APEX,SC5_20240103004001.JPG,2024-01-03T00:40:01,11.0
2023-2024,SC5,APEX,SC5_20240103005001.JPG,2024-01-03T00:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103010001.JPG,2024-01-03T01:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103011001.JPG,2024-01-03T01:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103012001.JPG,2024-01-03T01:20:01,11.0
2023-2024,SC5,APEX,SC5_20240103013001.JPG,2024-01-03T01:30:01,11.0
2023-2024,SC5,APEX,SC5_20240103014001.JPG,2024-01-03T01:40:01,11.0
2023-2024,SC5,APEX,SC5_20240103015001.JPG,2024-01-03T01:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103020001.JPG,2024-01-03T02:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103021001.JPG,2024-01-03T02:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103022001.JPG,2024-01-03T02:20:01,11.0
2023-2024,SC5,APEX,SC5_20240103023001.JPG,2024-01-03T02:30:01,11.0
2023-2024,SC5,APEX,SC5_20240103024001.JPG,2024-01-03T02:40:01,11.0
2023-2024,SC5,APEX,SC5_20240103025001.JPG,2024-01-03T02:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103030001.JPG,2024-01-03T03:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103031001.JPG,2024-01-03T03:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103032001.JPG,2024-01-03T03:20:01,11.0
2023-2024,SC5,APEX,SC5_20240103033001.JPG,2024-01-03T03:30:01,11.0
2023-2024,SC5,APEX,SC5_20240103034001.JPG,2024-01-03T03:40:01,11.0
2023-2024,SC5,APEX,SC5_20240103035001.JPG,2024-01-03T03:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103040001.JPG,2024-01-03T04:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103041001.JPG,2024-01-03T04:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103042001.JPG,2024-01-03T04:20:01,11.0
2023-2024,SC5,APEX,SC5_20240103043001.JPG,2024-01-03T04:30:01,11.0
2023-2024,SC5,APEX,SC5_20240103044001.JPG,2024-01-03T04:40:01,11.0
2023-2024,SC5,APEX,SC5_20240103045001.JPG,2024-01-03T04:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103050001.JPG,2024-01-03T05:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103051001.JPG,2024-01-03T05:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103052001.JPG,2024-01-03T05:20:01,11.0
2023-2024,SC5,APEX,SC5_20240103053001.JPG,2024-01-03T05:30:01,11.0
2023-2024,SC5,APEX,SC5_20240103054001.JPG,2024-01-03T05:40:01,10.0
2023-2024,SC5,APEX,SC5_20240103055001.JPG,2024-01-03T05:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103060001.JPG,2024-01-03T06:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103061001.JPG,2024-01-03T06:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103062001.JPG,2024-01-03T06:20:01,11.0
2023-2024,SC5,APEX,SC5_20240103063001.JPG,2024-01-03T06:30:01,11.0
2023-2024,SC5,APEX,SC5_20240103064001.JPG,2024-01-03T06:40:01,11.0
2023-2024,SC5,APEX,SC5_20240103065001.JPG,2024-01-03T06:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103070001.JPG,2024-01-03T07:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103071001.JPG,2024-01-03T07:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103072001.JPG,2024-01-03T07:20:01,11.0
2023-2024,SC5,APEX,SC5_20240103073001.JPG,2024-01-03T07:30:01,11.0
2023-2024,SC5,APEX,SC5_20240103074001.JPG,2024-01-03T07:40:01,11.0
2023-2024,SC5,APEX,SC5_20240103075001.JPG,2024-01-03T07:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103080001.JPG,2024-01-03T08:00:01,10.0
2023-2024,SC5,APEX,SC5_20240103081001.JPG,2024-01-03T08:10:01,10.0
2023-2024,SC5,APEX,SC5_20240103082001.JPG,2024-01-03T08:20:01,10.0
2023-2024,SC5,APEX,SC5_20240103083001.JPG,2024-01-03T08:30:01,10.0
2023-2024,SC5,APEX,SC5_20240103084001.JPG,2024-01-03T08:40:01,11.0
2023-2024,SC5,APEX,SC5_20240103085001.JPG,2024-01-03T08:50:01,11.0
2023-2024,SC5,APEX,SC5_20240103090001.JPG,2024-01-03T09:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103091001.JPG,2024-01-03T09:10:01,12.0
2023-2024,SC5,APEX,SC5_20240103092000.JPG,2024-01-03T09:20:00,12.0
2023-2024,SC5,APEX,SC5_20240103093001.JPG,2024-01-03T09:30:01,12.0
2023-2024,SC5,APEX,SC5_20240103094001.JPG,2024-01-03T09:40:01,13.0
2023-2024,SC5,APEX,SC5_20240103095001.JPG,2024-01-03T09:50:01,13.0
2023-2024,SC5,APEX,SC5_20240103100001.JPG,2024-01-03T10:00:01,13.0
2023-2024,SC5,APEX,SC5_20240103101001.JPG,2024-01-03T10:10:01,13.0
2023-2024,SC5,APEX,SC5_20240103102001.JPG,2024-01-03T10:20:01,13.0
2023-2024,SC5,APEX,SC5_20240103103001.JPG,2024-01-03T10:30:01,13.0
2023-2024,SC5,APEX,SC5_20240103104001.JPG,2024-01-03T10:40:01,14.0
2023-2024,SC5,APEX,SC5_20240103105001.JPG,2024-01-03T10:50:01,14.0
2023-2024,SC5,APEX,SC5_20240103110001.JPG,2024-01-03T11:00:01,13.0
2023-2024,SC5,APEX,SC5_20240103111001.JPG,2024-01-03T11:10:01,13.0
2023-2024,SC5,APEX,SC5_20240103112001.JPG,2024-01-03T11:20:01,14.0
2023-2024,SC5,APEX,SC5_20240103113001.JPG,2024-01-03T11:30:01,13.0
2023-2024,SC5,APEX,SC5_20240103114001.JPG,2024-01-03T11:40:01,14.0
2023-2024,SC5,APEX,SC5_20240103115001.JPG,2024-01-03T11:50:01,14.0
2023-2024,SC5,APEX,SC5_20240103120001.JPG,2024-01-03T12:00:01,15.0
2023-2024,SC5,APEX,SC5_20240103121001.JPG,2024-01-03T12:10:01,15.0
2023-2024,SC5,APEX,SC5_20240103122001.JPG,2024-01-03T12:20:01,15.0
2023-2024,SC5,APEX,SC5_20240103123001.JPG,2024-01-03T12:30:01,15.0
2023-2024,SC5,APEX,SC5_20240103124001.JPG,2024-01-03T12:40:01,15.0
2023-2024,SC5,APEX,SC5_20240103125001.JPG,2024-01-03T12:50:01,15.0
2023-2024,SC5,APEX,SC5_20240103130001.JPG,2024-01-03T13:00:01,16.0
2023-2024,SC5,APEX,SC5_20240103131001.JPG,2024-01-03T13:10:01,16.0
2023-2024,SC5,APEX,SC5_20240103132001.JPG,2024-01-03T13:20:01,15.0
2023-2024,SC5,APEX,SC5_20240103133001.JPG,2024-01-03T13:30:01,15.0
2023-2024,SC5,APEX,SC5_20240103134001.JPG,2024-01-03T13:40:01,14.0
2023-2024,SC5,APEX,SC5_20240103135001.JPG,2024-01-03T13:50:01,15.0
2023-2024,SC5,APEX,SC5_20240103140001.JPG,2024-01-03T14:00:01,15.0
2023-2024,SC5,APEX,SC5_20240103141001.JPG,2024-01-03T14:10:01,15.0
2023-2024,SC5,APEX,SC5_20240103142001.JPG,2024-01-03T14:20:01,16.0
2023-2024,SC5,APEX,SC5_20240103143001.JPG,2024-01-03T14:30:01,15.0
2023-2024,SC5,APEX,SC5_20240103144001.JPG,2024-01-03T14:40:01,14.0
2023-2024,SC5,APEX,SC5_20240103145001.JPG,2024-01-03T14:50:01,14.0
2023-2024,SC5,APEX,SC5_20240103150001.JPG,2024-01-03T15:00:01,14.0
2023-2024,SC5,APEX,SC5_20240103151001.JPG,2024-01-03T15:10:01,14.0
2023-2024,SC5,APEX,SC5_20240103152001.JPG,2024-01-03T15:20:01,14.0
2023-2024,SC5,APEX,SC5_20240103153001.JPG,2024-01-03T15:30:01,14.0
2023-2024,SC5,APEX,SC5_20240103154001.JPG,2024-01-03T15:40:01,13.0
2023-2024,SC5,APEX,SC5_20240103155001.JPG,2024-01-03T15:50:01,13.0
2023-2024,SC5,APEX,SC5_20240103160001.JPG,2024-01-03T16:00:01,13.0
2023-2024,SC5,APEX,SC5_20240103161001.JPG,2024-01-03T16:10:01,13.0
2023-2024,SC5,APEX,SC5_20240103162001.JPG,2024-01-03T16:20:01,13.0
2023-2024,SC5,APEX,SC5_20240103163001.JPG,2024-01-03T16:30:01,13.0
2023-2024,SC5,APEX,SC5_20240103164001.JPG,2024-01-03T16:40:01,12.0
2023-2024,SC5,APEX,SC5_20240103165001.JPG,2024-01-03T16:50:01,12.0
2023-2024,SC5,APEX,SC5_20240103170001.JPG,2024-01-03T17:00:01,12.0
2023-2024,SC5,APEX,SC5_20240103171001.JPG,2024-01-03T17:10:01,12.0
2023-2024,SC5,APEX,SC5_20240103172001.JPG,2024-01-03T17:20:01,12.0
2023-2024,SC5,APEX,SC5_20240103173001.JPG,2024-01-03T17:30:01,12.0
2023-2024,SC5,APEX,SC5_20240103174002.JPG,2024-01-03T17:40:02,12.0
2023-2024,SC5,APEX,SC5_20240103175001.JPG,2024-01-03T17:50:01,12.0
2023-2024,SC5,APEX,SC5_20240103180001.JPG,2024-01-03T18:00:01,12.0
2023-2024,SC5,APEX,SC5_20240103181001.JPG,2024-01-03T18:10:01,12.0
2023-2024,SC5,APEX,SC5_20240103182001.JPG,2024-01-03T18:20:01,12.0
2023-2024,SC5,APEX,SC5_20240103183001.JPG,2024-01-03T18:30:01,12.0
2023-2024,SC5,APEX,SC5_20240103184001.JPG,2024-01-03T18:40:01,12.0
2023-2024,SC5,APEX,SC5_20240103185001.JPG,2024-01-03T18:50:01,12.0
2023-2024,SC5,APEX,SC5_20240103190001.JPG,2024-01-03T19:00:01,12.0
2023-2024,SC5,APEX,SC5_20240103191001.JPG,2024-01-03T19:10:01,12.0
2023-2024,SC5,APEX,SC5_20240103192001.JPG,2024-01-03T19:20:01,12.0
2023-2024,SC5,APEX,SC5_20240103193001.JPG,2024-01-03T19:30:01,12.0
2023-2024,SC5,APEX,SC5_20240103194001.JPG,2024-01-03T19:40:01,12.0
2023-2024,SC5,APEX,SC5_20240103195001.JPG,2024-01-03T19:50:01,12.0
2023-2024,SC5,APEX,SC5_20240103200001.JPG,2024-01-03T20:00:01,12.0
2023-2024,SC5,APEX,SC5_20240103201001.JPG,2024-01-03T20:10:01,12.0
2023-2024,SC5,APEX,SC5_20240103202001.JPG,2024-01-03T20:20:01,12.0
2023-2024,SC5,APEX,SC5_20240103203001.JPG,2024-01-03T20:30:01,12.0
2023-2024,SC5,APEX,SC5_20240103204001.JPG,2024-01-03T20:40:01,12.0
2023-2024,SC5,APEX,SC5_20240103205001.JPG,2024-01-03T20:50:01,12.0
2023-2024,SC5,APEX,SC5_20240103210001.JPG,2024-01-03T21:00:01,12.0
2023-2024,SC5,APEX,SC5_20240103211001.JPG,2024-01-03T21:10:01,12.0
2023-2024,SC5,APEX,SC5_20240103212001.JPG,2024-01-03T21:20:01,12.0
2023-2024,SC5,APEX,SC5_20240103213000.JPG,2024-01-03T21:30:00,12.0
2023-2024,SC5,APEX,SC5_20240103214001.JPG,2024-01-03T21:40:01,12.0
2023-2024,SC5,APEX,SC5_20240103215001.JPG,2024-01-03T21:50:01,12.0
2023-2024,SC5,APEX,SC5_20240103220001.JPG,2024-01-03T22:00:01,11.0
2023-2024,SC5,APEX,SC5_20240103221001.JPG,2024-01-03T22:10:01,11.0
2023-2024,SC5,APEX,SC5_20240103222001.JPG,2024-01-03T22:20:01,11.0
2023-2024,SC5,APEX,SC5_20240103223001.JPG,2024-01-03T22:30:01,10.0
2023-2024,SC5,APEX,SC5_20240103224001.JPG,2024-01-03T22:40:01,10.0
2023-2024,SC5,APEX,SC5_20240103225001.JPG,2024-01-03T22:50:01,10.0
2023-2024,SC5,APEX,SC5_20240103230001.JPG,2024-01-03T23:00:01,10.0
2023-2024,SC5,APEX,SC5_20240103231001.JPG,2024-01-03T23:10:01,10.0
2023-2024,SC5,APEX,SC5_20240103232001.JPG,2024-01-03T23:20:01,9.0
2023-2024,SC5,APEX,SC5_20240103233001.JPG,2024-01-03T23:30:01,10.0
2023-2024,SC5,APEX,SC5_20240103234001.JPG,2024-01-03T23:40:01,10.0
2023-2024,SC5,APEX,SC5_20240103235001.JPG,2024-01-03T23:50:01,9.0
