deployment_id,camera_id,image_filename,timestamp,relative_path
SC1,EM03,SC1_20231117235501.JPG,2023-11-17T23:55:01,photos/SC1/SC1_20231117235501.JPG
SC1,EM03,SC1_20231118000001.JPG,2023-11-18T00:00:01,photos/SC1/SC1_20231118000001.JPG
SC1,EM03,SC1_20231118000501.JPG,2023-11-18T00:05:01,photos/SC1/SC1_20231118000501.JPG
SC1,EM03,SC1_20231118001001.JPG,2023-11-18T00:10:01,photos/SC1/SC1_20231118001001.JPG
SC1,EM03,SC1_20231118001501.JPG,2023-11-18T00:15:01,photos/SC1/SC1_20231118001501.JPG
SC1,EM03,SC1_20231118002001.JPG,2023-11-18T00:20:01,photos/SC1/SC1_20231118002001.JPG
SC1,EM03,SC1_20231118002501.JPG,2023-11-18T00:25:01,photos/SC1/SC1_20231118002501.JPG
SC1,EM03,SC1_20231118003001.JPG,2023-11-18T00:30:01,photos/SC1/SC1_20231118003001.JPG
SC1,EM03,SC1_20231118003501.JPG,2023-11-18T00:35:01,photos/SC1/SC1_20231118003501.JPG
SC1,EM03,SC1_20231118004001.JPG,2023-11-18T00:40:01,photos/SC1/SC1_20231118004001.JPG
SC1,EM03,SC1_20231118004501.JPG,2023-11-18T00:45:01,photos/SC1/SC1_20231118004501.JPG
SC1,EM03,SC1_20231118005001.JPG,2023-11-18T00:50:01,photos/SC1/SC1_20231118005001.JPG
SC1,EM03,SC1_20231118005501.JPG,2023-11-18T00:55:01,photos/SC1/SC1_20231118005501.JPG
SC1,EM03,SC1_20231118010001.JPG,2023-11-18T01:00:01,photos/SC1/SC1_20231118010001.JPG
SC1,EM03,SC1_20231118010501.JPG,2023-11-18T01:05:01,photos/SC1/SC1_20231118010501.JPG
SC1,EM03,SC1_20231118011001.JPG,2023-11-18T01:10:01,photos/SC1/SC1_20231118011001.JPG
SC1,EM03,SC1_20231118011501.JPG,2023-11-18T01:15:01,photos/SC1/SC1_20231118011501.JPG
SC1,EM03,SC1_20231118012001.JPG,2023-11-18T01:20:01,photos/SC1/SC1_20231118012001.JPG
SC1,EM03,SC1_20231118012501.JPG,2023-11-18T01:25:01,photos/SC1/SC1_20231118012501.JPG
SC1,EM03,SC1_20231118013001.JPG,2023-11-18T01:30:01,photos/SC1/SC1_20231118013001.JPG
SC1,EM03,SC1_20231118013501.JPG,2023-11-18T01:35:01,photos/SC1/SC1_20231118013501.JPG
SC1,EM03,SC1_20231118014001.JPG,2023-11-18T01:40:01,photos/SC1/SC1_20231118014001.JPG
SC1,EM03,SC1_20231118014501.JPG,2023-11-18T01:45:01,photos/SC1/SC1_20231118014501.JPG
SC1,EM03,SC1_20231118015001.JPG,2023-11-18T01:50:01,photos/SC1/SC1_20231118015001.JPG
SC1,EM03,SC1_20231118015501.JPG,2023-11-18T01:55:01,photos/SC1/SC1_20231118015501.JPG
SC1,EM03,SC1_20231118020001.JPG,2023-11-18T02:00:01,photos/SC1/SC1_20231118020001.JPG
SC1,EM03,SC1_20231118020501.JPG,2023-11-18T02:05:01,photos/SC1/SC1_20231118020501.JPG
SC1,EM03,SC1_20231118021001.JPG,2023-11-18T02:10:01,photos/SC1/SC1_20231118021001.JPG
SC1,EM03,SC1_20231118021501.JPG,2023-11-18T02:15:01,photos/SC1/SC1_20231118021501.JPG
SC1,EM03,SC1_20231118022001.JPG,2023-11-18T02:20:01,photos/SC1/SC1_20231118022001.JPG
SC1,EM03,SC1_20231118022501.JPG,2023-11-18T02:25:01,photos/SC1/SC1_20231118022501.JPG
SC1,EM03,SC1_20231118023001.JPG,2023-11-18T02:30:01,photos/SC1/SC1_20231118023001.JPG
SC1,EM03,SC1_20231118023501.JPG,2023-11-18T02:35:01,photos/SC1/SC1_20231118023501.JPG
SC1,EM03,SC1_20231118024001.JPG,2023-11-18T02:40:01,photos/SC1/SC1_20231118024001.JPG
SC1,EM03,SC1_20231118024501.JPG,2023-11-18T02:45:01,photos/SC1/SC1_20231118024501.JPG
SC1,EM03,SC1_20231118025001.JPG,2023-11-18T02:50:01,photos/SC1/SC1_20231118025001.JPG
SC1,EM03,SC1_20231118025501.JPG,2023-11-18T02:55:01,photos/SC1/SC1_20231118025501.JPG
SC1,EM03,SC1_20231118030001.JPG,2023-11-18T03:00:01,photos/SC1/SC1_20231118030001.JPG
SC1,EM03,SC1_20231118030501.JPG,2023-11-18T03:05:01,photos/SC1/SC1_20231118030501.JPG
SC1,EM03,SC1_20231118031001.JPG,2023-11-18T03:10:01,photos/SC1/SC1_20231118031001.JPG
SC1,EM03,SC1_20231118031501.JPG,2023-11-18T03:15:01,photos/SC1/SC1_20231118031501.JPG
SC1,EM03,SC1_20231118032001.JPG,2023-11-18T03:20:01,photos/SC1/SC1_20231118032001.JPG
SC1,EM03,SC1_20231118032501.JPG,2023-11-18T03:25:01,photos/SC1/SC1_20231118032501.JPG
SC1,EM03,SC1_20231118033001.JPG,2023-11-18T03:30:01,photos/SC1/SC1_20231118033001.JPG
SC1,EM03,SC1_20231118033501.JPG,2023-11-18T03:35:01,photos/SC1/SC1_20231118033501.JPG
SC1,EM03,SC1_20231118034001.JPG,2023-11-18T03:40:01,photos/SC1/SC1_20231118034001.JPG
SC1,EM03,SC1_20231118034501.JPG,2023-11-18T03:45:01,photos/SC1/SC1_20231118034501.JPG
SC1,EM03,SC1_20231118035001.JPG,2023-11-18T03:50:01,photos/SC1/SC1_20231118035001.JPG
SC1,EM03,SC1_20231118035501.JPG,2023-11-18T03:55:01,photos/SC1/SC1_20231118035501.JPG
SC1,EM03,SC1_20231118040001.JPG,2023-11-18T04:00:01,photos/SC1/SC1_20231118040001.JPG
SC1,EM03,SC1_20231118040501.JPG,2023-11-18T04:05:01,photos/SC1/SC1_20231118040501.JPG
SC1,EM03,SC1_20231118041001.JPG,2023-11-18T04:10:01,photos/SC1/SC1_20231118041001.JPG
SC1,EM03,SC1_20231118041501.JPG,2023-11-18T04:15:01,photos/SC1/SC1_20231118041501.JPG
SC1,EM03,SC1_20231118042001.JPG,2023-11-18T04:20:01,photos/SC1/SC1_20231118042001.JPG
SC1,EM03,SC1_20231118042501.JPG,2023-11-18T04:25:01,photos/SC1/SC1_20231118042501.JPG
SC1,EM03,SC1_20231118043001.JPG,2023-11-18T04:30:01,photos/SC1/SC1_20231118043001.JPG
SC1,EM03,SC1_20231118043501.JPG,2023-11-18T04:35:01,photos/SC1/SC1_20231118043501.JPG
SC1,EM03,SC1_20231118044001.JPG,2023-11-18T04:40:01,photos/SC1/SC1_20231118044001.JPG
SC1,EM03,SC1_20231118044501.JPG,2023-11-18T04:45:01,photos/SC1/SC1_20231118044501.JPG
SC1,EM03,SC1_20231118045001.JPG,2023-11-18T04:50:01,photos/SC1/SC1_20231118045001.JPG
SC1,EM03,SC1_20231118045501.JPG,2023-11-18T04:55:01,photos/SC1/SC1_20231118045501.JPG
SC1,EM03,SC1_20231118050001.JPG,2023-11-18T05:00:01,photos/SC1/SC1_20231118050001.JPG
SC1,EM03,SC1_20231118050501.JPG,2023-11-18T05:05:01,photos/SC1/SC1_20231118050501.JPG
SC1,EM03,SC1_20231118051001.JPG,2023-11-18T05:10:01,photos/SC1/SC1_20231118051001.JPG
SC1,EM03,SC1_20231118051501.JPG,2023-11-18T05:15:01,photos/SC1/SC1_20231118051501.JPG
SC1,EM03,SC1_20231118052001.JPG,2023-11-18T05:20:01,photos/SC1/SC1_20231118052001.JPG
SC1,EM03,SC1_20231118052501.JPG,2023-11-18T05:25:01,photos/SC1/SC1_20231118052501.JPG
SC1,EM03,SC1_20231118053001.JPG,2023-11-18T05:30:01,photos/SC1/SC1_20231118053001.JPG
SC1,EM03,SC1_20231118053501.JPG,2023-11-18T05:35:01,photos/SC1/SC1_20231118053501.JPG
