deployment_id,camera_name,image_filename,timestamp_recorded,primary_observer,record_user_id,classification_confirmed,is_night,cells_0,cells_1_9,cells_10_99,cells_100_999,sun_exposed_cells_1_9,sun_exposed_cells_10_99,sun_exposed_cells_100_999,butterfly_index,sun_exposed_butterfly_index
SC4,ZEST,SC4_20231210060001.JPG,2023-12-10T06:00:01,Kevin,KU,True,True,141,6,2,0,0,0,0,26,0
SC4,ZEST,SC4_20231210063001.JPG,2023-12-10T06:30:01,Kevin,KU,True,True,141,6,2,0,0,0,0,26,0
SC4,ZEST,SC4_20231210070001.JPG,2023-12-10T07:00:01,Kevin,KU,True,False,140,8,1,0,0,0,0,18,0
SC4,ZEST,SC4_20231210073001.JPG,2023-12-10T07:30:01,Kevin,KU,True,False,139,9,1,0,0,0,0,19,0
SC4,ZEST,SC4_20231210080001.JPG,2023-12-10T08:00:01,Kevin,KU,True,False,140,8,1,0,0,0,0,18,0
SC4,ZEST,SC4_20231210083001.JPG,2023-12-10T08:30:01,Kevin,KU,True,False,140,8,1,0,0,0,0,18,0
SC4,ZEST,SC4_20231210090001.JPG,2023-12-10T09:00:01,Kevin,KU,True,False,142,6,1,0,3,0,0,16,3
SC4,ZEST,SC4_20231210093001.JPG,2023-12-10T09:30:01,Kevin,KU,True,False,143,6,0,0,6,0,0,6,6
SC4,ZEST,SC4_20231210100001.JPG,2023-12-10T10:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231210103001.JPG,2023-12-10T10:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231210110001.JPG,2023-12-10T11:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231210113001.JPG,2023-12-10T11:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231210120001.JPG,2023-12-10T12:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231210123001.JPG,2023-12-10T12:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231210130001.JPG,2023-12-10T13:00:01,Kevin,KU,True,False,0,1,0,0,1,0,0,1,1
SC4,ZEST,SC4_20231210133001.JPG,2023-12-10T13:30:01,Kevin,KU,True,False,0,3,0,0,3,0,0,3,3
SC4,ZEST,SC4_20231210140001.JPG,2023-12-10T14:00:01,Kevin,KU,True,False,0,10,0,0,1,0,0,10,1
SC4,ZEST,SC4_20231210143001.JPG,2023-12-10T14:30:01,Kevin,KU,True,False,0,10,0,0,5,0,0,10,5
SC4,ZEST,SC4_20231210150001.JPG,2023-12-10T15:00:01,Kevin,KU,True,False,3,8,2,0,0,0,0,28,0
SC4,ZEST,SC4_20231210153001.JPG,2023-12-10T15:30:01,Kevin,KU,True,False,6,6,1,0,0,0,0,16,0
SC4,ZEST,SC4_20231210160001.JPG,2023-12-10T16:00:01,Kevin,KU,True,False,7,6,1,0,0,0,0,16,0
SC4,ZEST,SC4_20231210163001.JPG,2023-12-10T16:30:01,Kevin,KU,True,False,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210170001.JPG,2023-12-10T17:00:01,Kevin,KU,True,False,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210173002.JPG,2023-12-10T17:30:02,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210180001.JPG,2023-12-10T18:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210183001.JPG,2023-12-10T18:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210190001.JPG,2023-12-10T19:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210193001.JPG,2023-12-10T19:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210200001.JPG,2023-12-10T20:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210203001.JPG,2023-12-10T20:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210210001.JPG,2023-12-10T21:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210213001.JPG,2023-12-10T21:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210220001.JPG,2023-12-10T22:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210223001.JPG,2023-12-10T22:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210230001.JPG,2023-12-10T23:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231210233001.JPG,2023-12-10T23:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211000001.JPG,2023-12-11T00:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211003001.JPG,2023-12-11T00:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211010001.JPG,2023-12-11T01:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211013001.JPG,2023-12-11T01:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211020001.JPG,2023-12-11T02:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211023001.JPG,2023-12-11T02:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211030001.JPG,2023-12-11T03:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211033001.JPG,2023-12-11T03:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211040001.JPG,2023-12-11T04:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211043001.JPG,2023-12-11T04:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211050001.JPG,2023-12-11T05:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211053001.JPG,2023-12-11T05:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211060001.JPG,2023-12-11T06:00:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211063001.JPG,2023-12-11T06:30:01,Kevin,KU,True,True,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211070001.JPG,2023-12-11T07:00:01,Kevin,KU,True,False,9,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211073001.JPG,2023-12-11T07:30:01,Kevin,KU,True,False,10,4,1,0,0,0,0,14,0
SC4,ZEST,SC4_20231211080001.JPG,2023-12-11T08:00:01,Kevin,KU,True,False,10,4,1,0,0,0,0,14,0
SC4,ZEST,SC4_20231211083001.JPG,2023-12-11T08:30:01,Kevin,KU,True,False,11,5,1,0,0,0,0,15,0
SC4,ZEST,SC4_20231211090001.JPG,2023-12-11T09:00:01,Kevin,KU,True,False,14,3,1,0,0,0,0,13,0
SC4,ZEST,SC4_20231211093001.JPG,2023-12-11T09:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231211100001.JPG,2023-12-11T10:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231211103001.JPG,2023-12-11T10:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231211110001.JPG,2023-12-11T11:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231211113001.JPG,2023-12-11T11:30:01,Kevin,KU,True,False,348,2,0,0,2,0,0,2,2
SC4,ZEST,SC4_20231211120001.JPG,2023-12-11T12:00:01,Kevin,KU,True,False,349,1,0,0,1,0,0,1,1
SC4,ZEST,SC4_20231211123000.JPG,2023-12-11T12:30:00,Kevin,KU,True,False,349,1,0,0,1,0,0,1,1
SC4,ZEST,SC4_20231211130001.JPG,2023-12-11T13:00:01,Kevin,KU,True,False,347,3,0,0,3,0,0,3,3
SC4,ZEST,SC4_20231211133001.JPG,2023-12-11T13:30:01,Kevin,KU,True,False,0,5,0,0,5,0,0,5,5
SC4,ZEST,SC4_20231211140001.JPG,2023-12-11T14:00:01,Kevin,KU,True,False,0,5,0,0,0,0,0,5,0
SC4,ZEST,SC4_20231211143001.JPG,2023-12-11T14:30:01,Kevin,KU,True,False,0,6,0,0,4,0,0,6,4
SC4,ZEST,SC4_20231211150001.JPG,2023-12-11T15:00:01,Kevin,KU,True,False,0,5,0,0,0,0,0,5,0
SC4,ZEST,SC4_20231211153001.JPG,2023-12-11T15:30:01,Kevin,KU,True,False,0,7,0,0,0,0,0,7,0
SC4,ZEST,SC4_20231211160001.JPG,2023-12-11T16:00:01,Kevin,KU,True,False,0,8,0,0,0,0,0,8,0
SC4,ZEST,SC4_20231211163001.JPG,2023-12-11T16:30:01,Kevin,KU,True,False,0,7,2,0,0,0,0,27,0
SC4,ZEST,SC4_20231211170001.JPG,2023-12-11T17:00:01,Kevin,KU,True,False,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211173002.JPG,2023-12-11T17:30:02,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211180001.JPG,2023-12-11T18:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211183001.JPG,2023-12-11T18:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211190001.JPG,2023-12-11T19:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211193001.JPG,2023-12-11T19:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211200001.JPG,2023-12-11T20:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211203001.JPG,2023-12-11T20:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211210001.JPG,2023-12-11T21:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211213001.JPG,2023-12-11T21:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211220001.JPG,2023-12-11T22:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211223001.JPG,2023-12-11T22:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211230001.JPG,2023-12-11T23:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231211233001.JPG,2023-12-11T23:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212000001.JPG,2023-12-12T00:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212003001.JPG,2023-12-12T00:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212010000.JPG,2023-12-12T01:00:00,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212013001.JPG,2023-12-12T01:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212020001.JPG,2023-12-12T02:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212023001.JPG,2023-12-12T02:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212030001.JPG,2023-12-12T03:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212033001.JPG,2023-12-12T03:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212040001.JPG,2023-12-12T04:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212043001.JPG,2023-12-12T04:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212050001.JPG,2023-12-12T05:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212053001.JPG,2023-12-12T05:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212060001.JPG,2023-12-12T06:00:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212063001.JPG,2023-12-12T06:30:01,Kevin,KU,True,True,2,7,3,0,0,0,0,37,0
SC4,ZEST,SC4_20231212070001.JPG,2023-12-12T07:00:01,Kevin,KU,True,False,0,5,4,0,0,0,0,45,0
SC4,ZEST,SC4_20231212073001.JPG,2023-12-12T07:30:01,Kevin,KU,True,False,0,5,4,0,0,0,0,45,0
SC4,ZEST,SC4_20231212080001.JPG,2023-12-12T08:00:01,Kevin,KU,True,False,0,5,4,0,0,0,0,45,0
SC4,ZEST,SC4_20231212083001.JPG,2023-12-12T08:30:01,Kevin,KU,True,False,0,4,5,0,0,2,0,54,20
SC4,ZEST,SC4_20231212090001.JPG,2023-12-12T09:00:01,Kevin,KU,True,False,1,4,4,0,4,4,0,44,44
SC4,ZEST,SC4_20231212093001.JPG,2023-12-12T09:30:01,Kevin,KU,True,False,2,5,2,0,5,1,0,25,15
SC4,ZEST,SC4_20231212100001.JPG,2023-12-12T10:00:01,Kevin,KU,True,False,9,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231212103001.JPG,2023-12-12T10:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231212110001.JPG,2023-12-12T11:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231212113001.JPG,2023-12-12T11:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231212120001.JPG,2023-12-12T12:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231212123001.JPG,2023-12-12T12:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231212130001.JPG,2023-12-12T13:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231212133000.JPG,2023-12-12T13:30:00,Kevin,KU,True,False,348,2,0,0,2,0,0,2,2
SC4,ZEST,SC4_20231212140001.JPG,2023-12-12T14:00:01,Kevin,KU,True,False,0,2,0,0,0,0,0,2,0
SC4,ZEST,SC4_20231212143001.JPG,2023-12-12T14:30:01,Kevin,KU,True,False,1,1,0,0,1,0,0,1,1
SC4,ZEST,SC4_20231212150001.JPG,2023-12-12T15:00:01,Kevin,KU,True,False,1,2,0,0,0,0,0,2,0
SC4,ZEST,SC4_20231212153001.JPG,2023-12-12T15:30:01,Kevin,KU,True,False,3,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231212160001.JPG,2023-12-12T16:00:01,Kevin,KU,True,False,1,1,0,0,0,0,0,1,0
SC4,ZEST,SC4_20231212163001.JPG,2023-12-12T16:30:01,Kevin,KU,True,False,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212170001.JPG,2023-12-12T17:00:01,Kevin,KU,True,False,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212173002.JPG,2023-12-12T17:30:02,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212180001.JPG,2023-12-12T18:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212183001.JPG,2023-12-12T18:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212190001.JPG,2023-12-12T19:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212193001.JPG,2023-12-12T19:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212200001.JPG,2023-12-12T20:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212203001.JPG,2023-12-12T20:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212210001.JPG,2023-12-12T21:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212213001.JPG,2023-12-12T21:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212220001.JPG,2023-12-12T22:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212223001.JPG,2023-12-12T22:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212230001.JPG,2023-12-12T23:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231212233001.JPG,2023-12-12T23:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213000001.JPG,2023-12-13T00:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213003001.JPG,2023-12-13T00:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213010001.JPG,2023-12-13T01:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213013001.JPG,2023-12-13T01:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213020001.JPG,2023-12-13T02:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213023001.JPG,2023-12-13T02:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213030001.JPG,2023-12-13T03:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213033001.JPG,2023-12-13T03:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213040001.JPG,2023-12-13T04:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213043001.JPG,2023-12-13T04:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213050001.JPG,2023-12-13T05:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213053001.JPG,2023-12-13T05:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213060001.JPG,2023-12-13T06:00:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213063001.JPG,2023-12-13T06:30:01,Kevin,KU,True,True,0,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231213070001.JPG,2023-12-13T07:00:01,Kevin,KU,True,False,0,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213073001.JPG,2023-12-13T07:30:01,Kevin,KU,True,False,1,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213080001.JPG,2023-12-13T08:00:01,Kevin,KU,True,False,2,5,0,0,0,0,0,5,0
SC4,ZEST,SC4_20231213083001.JPG,2023-12-13T08:30:01,Kevin,KU,True,False,4,4,0,0,2,0,0,4,2
SC4,ZEST,SC4_20231213090001.JPG,2023-12-13T09:00:01,Kevin,KU,True,False,0,2,0,0,2,0,0,2,2
SC4,ZEST,SC4_20231213093001.JPG,2023-12-13T09:30:01,Kevin,KU,True,False,2,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231213100001.JPG,2023-12-13T10:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231213103001.JPG,2023-12-13T10:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231213110001.JPG,2023-12-13T11:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231213113001.JPG,2023-12-13T11:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231213120001.JPG,2023-12-13T12:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231213123001.JPG,2023-12-13T12:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231213130001.JPG,2023-12-13T13:00:01,Kevin,KU,True,False,0,1,0,0,1,0,0,1,1
SC4,ZEST,SC4_20231213133001.JPG,2023-12-13T13:30:01,Kevin,KU,True,False,1,4,0,0,4,0,0,4,4
SC4,ZEST,SC4_20231213140001.JPG,2023-12-13T14:00:01,Kevin,KU,True,False,0,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213143001.JPG,2023-12-13T14:30:01,Kevin,KU,True,False,2,8,0,0,0,0,0,8,0
SC4,ZEST,SC4_20231213150001.JPG,2023-12-13T15:00:01,Kevin,KU,True,False,3,8,1,0,0,0,0,18,0
SC4,ZEST,SC4_20231213153001.JPG,2023-12-13T15:30:01,Kevin,KU,True,False,6,6,1,0,0,0,0,16,0
SC4,ZEST,SC4_20231213160001.JPG,2023-12-13T16:00:01,Kevin,KU,True,False,6,6,1,0,0,0,0,16,0
SC4,ZEST,SC4_20231213163001.JPG,2023-12-13T16:30:01,Kevin,KU,True,False,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213170001.JPG,2023-12-13T17:00:01,Kevin,KU,True,False,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213173002.JPG,2023-12-13T17:30:02,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213180001.JPG,2023-12-13T18:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213183001.JPG,2023-12-13T18:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213190001.JPG,2023-12-13T19:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213193001.JPG,2023-12-13T19:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213200001.JPG,2023-12-13T20:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213203001.JPG,2023-12-13T20:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213210001.JPG,2023-12-13T21:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213213001.JPG,2023-12-13T21:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213220001.JPG,2023-12-13T22:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213223001.JPG,2023-12-13T22:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213230001.JPG,2023-12-13T23:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231213233001.JPG,2023-12-13T23:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214000001.JPG,2023-12-14T00:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214003001.JPG,2023-12-14T00:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214010001.JPG,2023-12-14T01:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214013001.JPG,2023-12-14T01:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214020001.JPG,2023-12-14T02:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214023001.JPG,2023-12-14T02:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214030001.JPG,2023-12-14T03:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214033001.JPG,2023-12-14T03:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214040001.JPG,2023-12-14T04:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214043001.JPG,2023-12-14T04:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214050001.JPG,2023-12-14T05:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214053001.JPG,2023-12-14T05:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214060001.JPG,2023-12-14T06:00:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214063001.JPG,2023-12-14T06:30:01,Kevin,KU,True,True,8,6,0,0,0,0,0,6,0
SC4,ZEST,SC4_20231214070001.JPG,2023-12-14T07:00:01,Kevin,KU,True,False,9,5,0,0,0,0,0,5,0
SC4,ZEST,SC4_20231214073001.JPG,2023-12-14T07:30:01,Kevin,KU,True,False,9,5,0,0,0,0,0,5,0
SC4,ZEST,SC4_20231214080001.JPG,2023-12-14T08:00:01,Kevin,KU,True,False,11,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231214083001.JPG,2023-12-14T08:30:01,Kevin,KU,True,False,11,3,0,0,0,0,0,3,0
SC4,ZEST,SC4_20231214090001.JPG,2023-12-14T09:00:01,Kevin,KU,True,False,11,3,0,0,1,0,0,3,1
SC4,ZEST,SC4_20231214093001.JPG,2023-12-14T09:30:01,Kevin,KU,True,False,14,1,0,0,1,0,0,1,1
SC4,ZEST,SC4_20231214100001.JPG,2023-12-14T10:00:01,Kevin,KU,True,False,15,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214103001.JPG,2023-12-14T10:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214110001.JPG,2023-12-14T11:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214113001.JPG,2023-12-14T11:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214120001.JPG,2023-12-14T12:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214123001.JPG,2023-12-14T12:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214130001.JPG,2023-12-14T13:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214133001.JPG,2023-12-14T13:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214140001.JPG,2023-12-14T14:00:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
SC4,ZEST,SC4_20231214143001.JPG,2023-12-14T14:30:01,Kevin,KU,True,False,350,0,0,0,0,0,0,0,0
