deployment_id,deployment_day_id,observation_order,previous_image_filename,previous_timestamp_recorded,current_image_filename,current_timestamp_recorded,previous_bi,current_bi,delta_bi,delta_bi_signed_cuberoot,previous_sun_exposed_bi,mean_temperature_c,maximum_wind_gust_m_s,minutes_since_first_daily_observation,minutes_gust_at_or_above_2_m_s,primary_observer
SC4,SC4_20231225,20,SC4_20231225162001.JPG,2023-12-25 16:20:01,SC4_20231225165001.JPG,2023-12-25 16:50:01,131.0,129.0,-2.0,-1.2599210498948732,0.0,13.5,1.6,570.0,0,Kevin
SC4,SC4_20231226,2,SC4_20231226072001.JPG,2023-12-26 07:20:01,SC4_20231226075001.JPG,2023-12-26 07:50:01,166.0,157.0,-9.0,-2.080083823051904,0.0,7.5,0.0,30.0,0,Kevin
SC4,SC4_20231226,3,SC4_20231226075001.JPG,2023-12-26 07:50:01,SC4_20231226082001.JPG,2023-12-26 08:20:01,157.0,129.0,-28.0,-3.0365889718756622,0.0,8.5,0.0,60.0,0,Kevin
SC4,SC4_20231226,4,SC4_20231226082001.JPG,2023-12-26 08:20:01,SC4_20231226085001.JPG,2023-12-26 08:50:01,129.0,129.0,0.0,0.0,0.0,9.5,0.0,90.0,0,Kevin
SC4,SC4_20231226,5,SC4_20231226085001.JPG,2023-12-26 08:50:01,SC4_20231226092001.JPG,2023-12-26 09:20:01,129.0,129.0,0.0,0.0,0.0,10.5,0.0,120.0,0,Kevin
SC4,SC4_20231226,6,SC4_20231226092001.JPG,2023-12-26 09:20:01,SC4_20231226095001.JPG,2023-12-26 09:50:01,129.0,61.0,-68.0,-4.081655101917348,0.0,12.0,0.9,150.0,0,Kevin
SC4,SC4_20231226,7,SC4_20231226095001.JPG,2023-12-26 09:50:01,SC4_20231226102001.JPG,2023-12-26 10:20:01,61.0,104.0,43.0,3.503398060386724,61.0,13.5,1.2,180.0,0,Kevin
SC4,SC4_20231226,8,SC4_20231226102001.JPG,2023-12-26 10:20:01,SC4_20231226105001.JPG,2023-12-26 10:50:01,104.0,103.0,-1.0,-1.0,0.0,14.0,0.9,210.0,0,Kevin
SC4,SC4_20231226,9,SC4_20231226105001.JPG,2023-12-26 10:50:01,SC4_20231226112001.JPG,2023-12-26 11:20:01,103.0,103.0,0.0,0.0,0.0,14.5,1.2,240.0,0,Kevin
SC4,SC4_20231226,10,SC4_20231226112001.JPG,2023-12-26 11:20:01,SC4_20231226115001.JPG,2023-12-26 11:50:01,103.0,101.0,-2.0,-1.2599210498948732,0.0,15.0,1.6,270.0,0,Kevin
SC4,SC4_20231226,11,SC4_20231226115001.JPG,2023-12-26 11:50:01,SC4_20231226122001.JPG,2023-12-26 12:20:01,101.0,106.0,5.0,1.7099759466766968,0.0,14.5,1.3,300.0,0,Kevin
SC4,SC4_20231226,12,SC4_20231226122001.JPG,2023-12-26 12:20:01,SC4_20231226125001.JPG,2023-12-26 12:50:01,106.0,121.0,15.0,2.46621207433047,0.0,15.0,1.8,330.0,0,Kevin
SC4,SC4_20231226,13,SC4_20231226125001.JPG,2023-12-26 12:50:01,SC4_20231226132001.JPG,2023-12-26 13:20:01,121.0,109.0,-12.0,-2.2894284851066637,0.0,17.0,2.0,360.0,2,Kevin
SC4,SC4_20231226,14,SC4_20231226132001.JPG,2023-12-26 13:20:01,SC4_20231226135001.JPG,2023-12-26 13:50:01,109.0,108.0,-1.0,-1.0,0.0,18.0,1.6,390.0,0,Kevin
SC4,SC4_20231226,15,SC4_20231226135001.JPG,2023-12-26 13:50:01,SC4_20231226142001.JPG,2023-12-26 14:20:01,108.0,108.0,0.0,0.0,0.0,16.5,1.3,420.0,0,Kevin
SC4,SC4_20231226,16,SC4_20231226142001.JPG,2023-12-26 14:20:01,SC4_20231226145001.JPG,2023-12-26 14:50:01,108.0,109.0,1.0,1.0,0.0,14.5,1.3,450.0,0,Kevin
SC4,SC4_20231226,17,SC4_20231226145001.JPG,2023-12-26 14:50:01,SC4_20231226152001.JPG,2023-12-26 15:20:01,109.0,99.0,-10.0,-2.154434690031884,0.0,14.0,1.2,480.0,0,Kevin
SC4,SC4_20231226,18,SC4_20231226152001.JPG,2023-12-26 15:20:01,SC4_20231226155001.JPG,2023-12-26 15:50:01,99.0,99.0,0.0,0.0,0.0,13.5,0.0,510.0,0,Kevin
SC4,SC4_20231226,19,SC4_20231226155001.JPG,2023-12-26 15:50:01,SC4_20231226162001.JPG,2023-12-26 16:20:01,99.0,90.0,-9.0,-2.080083823051904,0.0,13.0,0.0,540.0,0,Kevin
SC4,SC4_20231226,20,SC4_20231226162001.JPG,2023-12-26 16:20:01,SC4_20231226165001.JPG,2023-12-26 16:50:01,90.0,90.0,0.0,0.0,0.0,13.0,0.0,570.0,0,Kevin
SC4,SC4_20231227,2,SC4_20231227072000.JPG,2023-12-27 07:20:00,SC4_20231227075001.JPG,2023-12-27 07:50:01,118.0,118.0,0.0,0.0,0.0,10.5,1.2,30.016666666666666,0,Kevin
SC4,SC4_20231227,3,SC4_20231227075001.JPG,2023-12-27 07:50:01,SC4_20231227082001.JPG,2023-12-27 08:20:01,118.0,118.0,0.0,0.0,0.0,10.5,0.9,60.016666666666666,0,Kevin
SC4,SC4_20231227,4,SC4_20231227082001.JPG,2023-12-27 08:20:01,SC4_20231227085001.JPG,2023-12-27 08:50:01,118.0,115.0,-3.0,-1.4422495703074083,0.0,11.5,1.2,90.01666666666667,0,Kevin
SC4,SC4_20231227,5,SC4_20231227085001.JPG,2023-12-27 08:50:01,SC4_20231227092001.JPG,2023-12-27 09:20:01,115.0,48.0,-67.0,-4.0615481004456795,0.0,12.5,1.3,120.01666666666668,0,Kevin
SC4,SC4_20231227,6,SC4_20231227092001.JPG,2023-12-27 09:20:01,SC4_20231227095001.JPG,2023-12-27 09:50:01,48.0,49.0,1.0,1.0,0.0,13.5,1.6,150.01666666666668,0,Kevin
SC4,SC4_20231227,7,SC4_20231227095001.JPG,2023-12-27 09:50:01,SC4_20231227102001.JPG,2023-12-27 10:20:01,49.0,76.0,27.0,3.0,0.0,14.0,1.6,180.01666666666668,0,Kevin
SC4,SC4_20231227,8,SC4_20231227102001.JPG,2023-12-27 10:20:01,SC4_20231227105001.JPG,2023-12-27 10:50:01,76.0,40.0,-36.0,-3.3019272488946263,22.0,15.0,1.3,210.01666666666668,0,Kevin
SC4,SC4_20231227,9,SC4_20231227105001.JPG,2023-12-27 10:50:01,SC4_20231227112001.JPG,2023-12-27 11:20:01,40.0,31.0,-9.0,-2.080083823051904,2.0,17.0,1.6,240.01666666666668,0,Kevin
SC4,SC4_20231227,10,SC4_20231227112001.JPG,2023-12-27 11:20:01,SC4_20231227115001.JPG,2023-12-27 11:50:01,31.0,93.0,62.0,3.9578916096804058,9.0,17.5,2.2,270.01666666666665,1,Kevin
SC4,SC4_20231227,11,SC4_20231227115001.JPG,2023-12-27 11:50:01,SC4_20231227122001.JPG,2023-12-27 12:20:01,93.0,2.0,-91.0,-4.497941445275415,0.0,16.5,1.2,300.01666666666665,0,Kevin
SC4,SC4_20231227,12,SC4_20231227122001.JPG,2023-12-27 12:20:01,SC4_20231227125001.JPG,2023-12-27 12:50:01,2.0,3.0,1.0,1.0,0.0,16.0,1.3,330.01666666666665,0,Kevin
SC4,SC4_20231227,13,SC4_20231227125001.JPG,2023-12-27 12:50:01,SC4_20231227132001.JPG,2023-12-27 13:20:01,3.0,5.0,2.0,1.2599210498948732,0.0,17.5,2.4,360.01666666666665,3,Kevin
SC4,SC4_20231227,14,SC4_20231227132001.JPG,2023-12-27 13:20:01,SC4_20231227135001.JPG,2023-12-27 13:50:01,5.0,4.0,-1.0,-1.0,5.0,20.0,2.2,390.01666666666665,3,Kevin
SC4,SC4_20231227,15,SC4_20231227135001.JPG,2023-12-27 13:50:01,SC4_20231227142001.JPG,2023-12-27 14:20:01,4.0,3.0,-1.0,-1.0,4.0,20.0,2.8,420.01666666666665,3,Kevin
SC4,SC4_20231227,16,SC4_20231227142001.JPG,2023-12-27 14:20:01,SC4_20231227145001.JPG,2023-12-27 14:50:01,3.0,5.0,2.0,1.2599210498948732,0.0,19.0,2.8,450.01666666666665,1,Kevin
SC4,SC4_20231227,17,SC4_20231227145001.JPG,2023-12-27 14:50:01,SC4_20231227152001.JPG,2023-12-27 15:20:01,5.0,0.0,-5.0,-1.7099759466766968,5.0,20.5,1.8,480.01666666666665,0,Kevin
SC4,SC4_20231228,7,SC4_20231228095001.JPG,2023-12-28 09:50:01,SC4_20231228102001.JPG,2023-12-28 10:20:01,0.0,1.0,1.0,1.0,0.0,18.0,1.3,180.0,0,Kevin
SC4,SC4_20231228,8,SC4_20231228102001.JPG,2023-12-28 10:20:01,SC4_20231228105001.JPG,2023-12-28 10:50:01,1.0,2.0,1.0,1.0,0.0,17.5,0.9,210.0,0,Kevin
SC4,SC4_20231228,9,SC4_20231228105001.JPG,2023-12-28 10:50:01,SC4_20231228112001.JPG,2023-12-28 11:20:01,2.0,1.0,-1.0,-1.0,0.0,17.5,1.2,240.0,0,Kevin
SC4,SC4_20231228,10,SC4_20231228112001.JPG,2023-12-28 11:20:01,SC4_20231228115001.JPG,2023-12-28 11:50:01,1.0,0.0,-1.0,-1.0,0.0,18.0,1.3,270.0,0,Kevin
SC4,SC4_20231228,12,SC4_20231228122001.JPG,2023-12-28 12:20:01,SC4_20231228125001.JPG,2023-12-28 12:50:01,0.0,3.0,3.0,1.4422495703074083,0.0,18.0,1.2,330.0,0,Kevin
SC4,SC4_20231228,13,SC4_20231228125001.JPG,2023-12-28 12:50:01,SC4_20231228132001.JPG,2023-12-28 13:20:01,3.0,0.0,-3.0,-1.4422495703074083,2.0,19.5,1.2,360.0,0,Kevin
SC4,SC4_20231228,14,SC4_20231228132001.JPG,2023-12-28 13:20:01,SC4_20231228135001.JPG,2023-12-28 13:50:01,0.0,6.0,6.0,1.8171205928321397,0.0,21.5,1.6,390.0,0,Kevin
SC4,SC4_20231228,15,SC4_20231228135001.JPG,2023-12-28 13:50:01,SC4_20231228142001.JPG,2023-12-28 14:20:01,6.0,1.0,-5.0,-1.7099759466766968,1.0,22.0,1.3,420.0,0,Kevin
SC4,SC4_20231228,16,SC4_20231228142001.JPG,2023-12-28 14:20:01,SC4_20231228145001.JPG,2023-12-28 14:50:01,1.0,0.0,-1.0,-1.0,0.0,23.0,1.2,450.0,0,Kevin
SC4,SC4_20231228,18,SC4_20231228152001.JPG,2023-12-28 15:20:01,SC4_20231228155001.JPG,2023-12-28 15:50:01,0.0,1.0,1.0,1.0,0.0,20.0,1.2,510.0,0,Kevin
SC4,SC4_20231228,19,SC4_20231228155001.JPG,2023-12-28 15:50:01,SC4_20231228162001.JPG,2023-12-28 16:20:01,1.0,1.0,0.0,0.0,0.0,17.5,0.0,540.0,0,Kevin
SC4,SC4_20231228,20,SC4_20231228162001.JPG,2023-12-28 16:20:01,SC4_20231228165001.JPG,2023-12-28 16:50:01,1.0,1.0,0.0,0.0,0.0,16.0,0.0,570.0,0,Kevin
SC4,SC4_20231229,2,SC4_20231229072001.JPG,2023-12-29 07:20:01,SC4_20231229075001.JPG,2023-12-29 07:50:01,1.0,1.0,0.0,0.0,0.0,12.5,0.0,30.0,0,Kevin
SC4,SC4_20231229,3,SC4_20231229075001.JPG,2023-12-29 07:50:01,SC4_20231229082001.JPG,2023-12-29 08:20:01,1.0,1.0,0.0,0.0,0.0,13.0,1.2,60.0,0,Kevin
SC4,SC4_20231229,4,SC4_20231229082001.JPG,2023-12-29 08:20:01,SC4_20231229085001.JPG,2023-12-29 08:50:01,1.0,1.0,0.0,0.0,0.0,13.5,1.6,90.0,0,Kevin
SC4,SC4_20231229,5,SC4_20231229085001.JPG,2023-12-29 08:50:01,SC4_20231229092001.JPG,2023-12-29 09:20:01,1.0,1.0,0.0,0.0,0.0,14.0,2.2,120.0,1,Kevin
SC4,SC4_20231229,6,SC4_20231229092001.JPG,2023-12-29 09:20:01,SC4_20231229095001.JPG,2023-12-29 09:50:01,1.0,1.0,0.0,0.0,0.0,14.0,2.0,150.0,2,Kevin
SC4,SC4_20231229,7,SC4_20231229095001.JPG,2023-12-29 09:50:01,SC4_20231229102001.JPG,2023-12-29 10:20:01,1.0,0.0,-1.0,-1.0,0.0,14.5,1.6,180.0,0,Kevin
SC4,SC4_20231230,9,SC4_20231230105001.JPG,2023-12-30 10:50:01,SC4_20231230112001.JPG,2023-12-30 11:20:01,0.0,14.0,14.0,2.4101422641752297,0.0,16.5,1.8,240.0,0,Kevin
SC4,SC4_20231230,10,SC4_20231230112001.JPG,2023-12-30 11:20:01,SC4_20231230115001.JPG,2023-12-30 11:50:01,14.0,14.0,0.0,0.0,0.0,15.5,2.0,270.0,1,Kevin
SC4,SC4_20231230,11,SC4_20231230115001.JPG,2023-12-30 11:50:01,SC4_20231230122001.JPG,2023-12-30 12:20:01,14.0,6.0,-8.0,-2.0,0.0,15.0,1.8,300.0,0,Kevin
SC4,SC4_20231230,12,SC4_20231230122001.JPG,2023-12-30 12:20:01,SC4_20231230125001.JPG,2023-12-30 12:50:01,6.0,11.0,5.0,1.7099759466766968,5.0,15.5,2.4,330.0,4,Kevin
SC4,SC4_20231230,13,SC4_20231230125001.JPG,2023-12-30 12:50:01,SC4_20231230132001.JPG,2023-12-30 13:20:01,11.0,20.0,9.0,2.080083823051904,0.0,15.0,3.0,360.0,17,Kevin
SC4,SC4_20231230,14,SC4_20231230132001.JPG,2023-12-30 13:20:01,SC4_20231230135001.JPG,2023-12-30 13:50:01,20.0,53.0,33.0,3.207534329995826,6.0,15.5,3.8,390.0,29,Kevin
SC4,SC4_20231230,15,SC4_20231230135001.JPG,2023-12-30 13:50:01,SC4_20231230142001.JPG,2023-12-30 14:20:01,53.0,45.0,-8.0,-2.0,0.0,16.5,3.7,420.0,30,Kevin
SC4,SC4_20231230,16,SC4_20231230142001.JPG,2023-12-30 14:20:01,SC4_20231230145001.JPG,2023-12-30 14:50:01,45.0,81.0,36.0,3.3019272488946263,0.0,16.5,4.1,450.0,30,Kevin
SC4,SC4_20231230,17,SC4_20231230145001.JPG,2023-12-30 14:50:01,SC4_20231230152001.JPG,2023-12-30 15:20:01,81.0,73.0,-8.0,-2.0,1.0,15.5,3.4,480.0,29,Kevin
SC4,SC4_20231230,18,SC4_20231230152001.JPG,2023-12-30 15:20:01,SC4_20231230155001.JPG,2023-12-30 15:50:01,73.0,88.0,15.0,2.46621207433047,0.0,14.5,3.0,510.0,21,Kevin
SC4,SC4_20231230,19,SC4_20231230155001.JPG,2023-12-30 15:50:01,SC4_20231230162001.JPG,2023-12-30 16:20:01,88.0,66.0,-22.0,-2.802039330655387,0.0,14.0,2.2,540.0,6,Kevin
SC4,SC4_20231230,20,SC4_20231230162001.JPG,2023-12-30 16:20:01,SC4_20231230165001.JPG,2023-12-30 16:50:01,66.0,85.0,19.0,2.668401648721945,0.0,13.5,2.2,570.0,1,Kevin
SC4,SC4_20231231,2,SC4_20231231072001.JPG,2023-12-31 07:20:01,SC4_20231231075001.JPG,2023-12-31 07:50:01,96.0,132.0,36.0,3.3019272488946263,0.0,10.0,0.9,30.0,0,Kevin
SC4,SC4_20231231,3,SC4_20231231075001.JPG,2023-12-31 07:50:01,SC4_20231231082001.JPG,2023-12-31 08:20:01,132.0,131.0,-1.0,-1.0,0.0,10.0,0.7,60.0,0,Kevin
SC4,SC4_20231231,4,SC4_20231231082001.JPG,2023-12-31 08:20:01,SC4_20231231085001.JPG,2023-12-31 08:50:01,131.0,129.0,-2.0,-1.2599210498948732,0.0,10.5,1.3,90.0,0,Kevin
SC4,SC4_20231231,5,SC4_20231231085001.JPG,2023-12-31 08:50:01,SC4_20231231092001.JPG,2023-12-31 09:20:01,129.0,130.0,1.0,1.0,0.0,11.5,0.0,120.0,0,Kevin
SC4,SC4_20231231,6,SC4_20231231092001.JPG,2023-12-31 09:20:01,SC4_20231231095001.JPG,2023-12-31 09:50:01,130.0,130.0,0.0,0.0,0.0,12.0,0.0,150.0,0,Kevin
SC4,SC4_20231231,7,SC4_20231231095001.JPG,2023-12-31 09:50:01,SC4_20231231102001.JPG,2023-12-31 10:20:01,130.0,130.0,0.0,0.0,0.0,12.5,0.0,180.0,0,Kevin
SC4,SC4_20231231,8,SC4_20231231102001.JPG,2023-12-31 10:20:01,SC4_20231231105001.JPG,2023-12-31 10:50:01,130.0,137.0,7.0,1.912931182772389,0.0,13.0,1.6,210.0,0,Kevin
SC4,SC4_20231231,9,SC4_20231231105001.JPG,2023-12-31 10:50:01,SC4_20231231112001.JPG,2023-12-31 11:20:01,137.0,139.0,2.0,1.2599210498948732,0.0,13.0,0.4,240.0,0,Kevin
SC4,SC4_20231231,10,SC4_20231231112001.JPG,2023-12-31 11:20:01,SC4_20231231115001.JPG,2023-12-31 11:50:01,139.0,139.0,0.0,0.0,0.0,13.5,0.0,270.0,0,Kevin
SC4,SC4_20231231,11,SC4_20231231115001.JPG,2023-12-31 11:50:01,SC4_20231231122001.JPG,2023-12-31 12:20:01,139.0,141.0,2.0,1.2599210498948732,0.0,13.5,0.9,300.0,0,Kevin
SC4,SC4_20231231,12,SC4_20231231122001.JPG,2023-12-31 12:20:01,SC4_20231231125001.JPG,2023-12-31 12:50:01,141.0,141.0,0.0,0.0,0.0,13.0,1.2,330.0,0,Kevin
SC4,SC4_20231231,13,SC4_20231231125001.JPG,2023-12-31 12:50:01,SC4_20231231132001.JPG,2023-12-31 13:20:01,141.0,120.0,-21.0,-2.7589241763811203,0.0,13.5,2.2,360.0,1,Kevin
SC4,SC4_20231231,14,SC4_20231231132001.JPG,2023-12-31 13:20:01,SC4_20231231135001.JPG,2023-12-31 13:50:01,120.0,17.0,-103.0,-4.687548147653597,0.0,15.0,3.0,390.0,9,Kevin
SC4,SC4_20231231,15,SC4_20231231135001.JPG,2023-12-31 13:50:01,SC4_20231231142001.JPG,2023-12-31 14:20:01,17.0,2.0,-15.0,-2.46621207433047,2.0,17.0,4.1,420.0,21,Kevin
SC4,SC4_20231231,16,SC4_20231231142001.JPG,2023-12-31 14:20:01,SC4_20231231145001.JPG,2023-12-31 14:50:01,2.0,0.0,-2.0,-1.2599210498948732,0.0,16.5,3.0,450.0,9,Kevin
SC4,SC4_20231231,20,SC4_20231231162001.JPG,2023-12-31 16:20:01,SC4_20231231165001.JPG,2023-12-31 16:50:01,0.0,1.0,1.0,1.0,0.0,13.0,2.2,570.0,4,Kevin
SC4,SC4_20231231,21,SC4_20231231165001.JPG,2023-12-31 16:50:01,SC4_20231231172001.JPG,2023-12-31 17:20:01,1.0,1.0,0.0,0.0,0.0,12.0,1.3,600.0,0,Kevin
SC4,SC4_20240101,11,SC4_20240101115000.JPG,2024-01-01 11:50:00,SC4_20240101122001.JPG,2024-01-01 12:20:01,0.0,4.0,4.0,1.5874010519681994,0.0,23.0,1.8,300.0,0,Kevin
SC4,SC4_20240101,12,SC4_20240101122001.JPG,2024-01-01 12:20:01,SC4_20240101125001.JPG,2024-01-01 12:50:01,4.0,10.0,6.0,1.8171205928321397,4.0,22.0,2.4,330.0,13,Kevin
SC4,SC4_20240101,13,SC4_20240101125001.JPG,2024-01-01 12:50:01,SC4_20240101132001.JPG,2024-01-01 13:20:01,10.0,12.0,2.0,1.2599210498948732,10.0,21.5,1.8,360.0,0,Kevin
SC4,SC4_20240101,14,SC4_20240101132001.JPG,2024-01-01 13:20:01,SC4_20240101135001.JPG,2024-01-01 13:50:01,12.0,12.0,0.0,0.0,10.0,21.5,2.0,390.0,4,Kevin
SC4,SC4_20240101,15,SC4_20240101135001.JPG,2024-01-01 13:50:01,SC4_20240101142001.JPG,2024-01-01 14:20:01,12.0,9.0,-3.0,-1.4422495703074083,0.0,21.5,1.8,420.0,0,Kevin
SC4,SC4_20240101,16,SC4_20240101142001.JPG,2024-01-01 14:20:01,SC4_20240101145001.JPG,2024-01-01 14:50:01,9.0,3.0,-6.0,-1.8171205928321397,1.0,22.0,2.2,450.0,5,Kevin
SC4,SC4_20240101,17,SC4_20240101145001.JPG,2024-01-01 14:50:01,SC4_20240101152001.JPG,2024-01-01 15:20:01,3.0,5.0,2.0,1.2599210498948732,1.0,21.5,2.4,480.0,3,Kevin
SC4,SC4_20240101,18,SC4_20240101152001.JPG,2024-01-01 15:20:01,SC4_20240101155001.JPG,2024-01-01 15:50:01,5.0,3.0,-2.0,-1.2599210498948732,0.0,19.0,1.8,510.0,0,Kevin
SC4,SC4_20240101,19,SC4_20240101155001.JPG,2024-01-01 15:50:01,SC4_20240101162001.JPG,2024-01-01 16:20:01,3.0,2.0,-1.0,-1.0,0.0,16.0,1.8,540.0,0,Kevin
SC4,SC4_20240101,20,SC4_20240101162001.JPG,2024-01-01 16:20:01,SC4_20240101165001.JPG,2024-01-01 16:50:01,2.0,6.0,4.0,1.5874010519681994,0.0,14.5,1.3,570.0,0,Kevin
SC4,SC4_20240101,21,SC4_20240101165001.JPG,2024-01-01 16:50:01,SC4_20240101172001.JPG,2024-01-01 17:20:01,6.0,5.0,-1.0,-1.0,0.0,13.5,0.0,600.0,0,Kevin
SC4,SC4_20240102,2,SC4_20240102072001.JPG,2024-01-02 07:20:01,SC4_20240102075001.JPG,2024-01-02 07:50:01,6.0,4.0,-2.0,-1.2599210498948732,0.0,5.5,0.0,30.0,0,Kevin
SC4,SC4_20240102,3,SC4_20240102075001.JPG,2024-01-02 07:50:01,SC4_20240102082001.JPG,2024-01-02 08:20:01,4.0,5.0,1.0,1.0,0.0,6.5,0.0,60.0,0,Kevin
SC4,SC4_20240102,4,SC4_20240102082001.JPG,2024-01-02 08:20:01,SC4_20240102085001.JPG,2024-01-02 08:50:01,5.0,3.0,-2.0,-1.2599210498948732,0.0,8.0,0.0,90.0,0,Kevin
SC4,SC4_20240102,5,SC4_20240102085001.JPG,2024-01-02 08:50:01,SC4_20240102092001.JPG,2024-01-02 09:20:01,3.0,4.0,1.0,1.0,0.0,11.5,0.0,120.0,0,Kevin
SC4,SC4_20240102,6,SC4_20240102092001.JPG,2024-01-02 09:20:01,SC4_20240102095001.JPG,2024-01-02 09:50:01,4.0,6.0,2.0,1.2599210498948732,4.0,16.5,0.7,150.0,0,Kevin
SC4,SC4_20240102,7,SC4_20240102095001.JPG,2024-01-02 09:50:01,SC4_20240102102001.JPG,2024-01-02 10:20:01,6.0,3.0,-3.0,-1.4422495703074083,4.0,18.5,0.9,180.0,0,Kevin
SC4,SC4_20240102,8,SC4_20240102102001.JPG,2024-01-02 10:20:01,SC4_20240102105001.JPG,2024-01-02 10:50:01,3.0,0.0,-3.0,-1.4422495703074083,3.0,18.5,1.3,210.0,0,Kevin
SC4,SC4_20240102,9,SC4_20240102105001.JPG,2024-01-02 10:50:01,SC4_20240102112001.JPG,2024-01-02 11:20:01,0.0,1.0,1.0,1.0,0.0,19.0,1.8,240.0,0,Kevin
SC4,SC4_20240102,10,SC4_20240102112001.JPG,2024-01-02 11:20:01,SC4_20240102115001.JPG,2024-01-02 11:50:01,1.0,0.0,-1.0,-1.0,1.0,19.0,2.0,270.0,4,Kevin
SC4,SC4_20240102,11,SC4_20240102115001.JPG,2024-01-02 11:50:01,SC4_20240102122001.JPG,2024-01-02 12:20:01,0.0,4.0,4.0,1.5874010519681994,0.0,18.5,1.8,300.0,0,Kevin
SC4,SC4_20240102,12,SC4_20240102122001.JPG,2024-01-02 12:20:01,SC4_20240102125001.JPG,2024-01-02 12:50:01,4.0,4.0,0.0,0.0,4.0,19.0,1.8,330.0,0,Kevin
SC4,SC4_20240102,13,SC4_20240102125001.JPG,2024-01-02 12:50:01,SC4_20240102132001.JPG,2024-01-02 13:20:01,4.0,2.0,-2.0,-1.2599210498948732,4.0,19.5,1.6,360.0,0,Kevin
SC4,SC4_20240102,14,SC4_20240102132001.JPG,2024-01-02 13:20:01,SC4_20240102135001.JPG,2024-01-02 13:50:01,2.0,4.0,2.0,1.2599210498948732,2.0,19.0,1.8,390.0,0,Kevin
SC4,SC4_20240102,15,SC4_20240102135001.JPG,2024-01-02 13:50:01,SC4_20240102142001.JPG,2024-01-02 14:20:01,4.0,2.0,-2.0,-1.2599210498948732,1.0,19.5,1.6,420.0,0,Kevin
SC4,SC4_20240102,16,SC4_20240102142001.JPG,2024-01-02 14:20:01,SC4_20240102145001.JPG,2024-01-02 14:50:01,2.0,0.0,-2.0,-1.2599210498948732,2.0,19.5,2.0,450.0,1,Kevin
SC4,SC4_20240103,8,SC4_20240103102001.JPG,2024-01-03 10:20:01,SC4_20240103105001.JPG,2024-01-03 10:50:01,0.0,1.0,1.0,1.0,0.0,15.5,2.0,210.0,1,Kevin
SC4,SC4_20240103,9,SC4_20240103105001.JPG,2024-01-03 10:50:01,SC4_20240103112001.JPG,2024-01-03 11:20:01,1.0,1.0,0.0,0.0,1.0,15.5,2.4,240.0,5,Kevin
SC4,SC4_20240103,10,SC4_20240103112001.JPG,2024-01-03 11:20:01,SC4_20240103115001.JPG,2024-01-03 11:50:01,1.0,3.0,2.0,1.2599210498948732,1.0,16.0,2.6,270.0,22,Kevin
SC4,SC4_20240103,11,SC4_20240103115001.JPG,2024-01-03 11:50:01,SC4_20240103122001.JPG,2024-01-03 12:20:01,3.0,7.0,4.0,1.5874010519681994,3.0,17.5,2.4,300.0,16,Kevin
SC4,SC4_20240103,12,SC4_20240103122001.JPG,2024-01-03 12:20:01,SC4_20240103125001.JPG,2024-01-03 12:50:01,7.0,7.0,0.0,0.0,7.0,18.0,2.8,330.0,26,Kevin
SC4,SC4_20240103,13,SC4_20240103125001.JPG,2024-01-03 12:50:01,SC4_20240103132001.JPG,2024-01-03 13:20:01,7.0,59.0,52.0,3.732511156817248,7.0,17.0,3.7,360.0,30,Kevin
SC4,SC4_20240103,14,SC4_20240103132001.JPG,2024-01-03 13:20:01,SC4_20240103135001.JPG,2024-01-03 13:50:01,59.0,44.0,-15.0,-2.46621207433047,0.0,16.0,3.8,390.0,30,Kevin
SC4,SC4_20240103,15,SC4_20240103135001.JPG,2024-01-03 13:50:01,SC4_20240103142001.JPG,2024-01-03 14:20:01,44.0,111.0,67.0,4.0615481004456795,20.0,16.0,4.5,420.0,30,Kevin
SC4,SC4_20240103,16,SC4_20240103142001.JPG,2024-01-03 14:20:01,SC4_20240103145001.JPG,2024-01-03 14:50:01,111.0,98.0,-13.0,-2.3513346877207573,0.0,16.0,4.1,450.0,30,Kevin
SC4,SC4_20240103,17,SC4_20240103145001.JPG,2024-01-03 14:50:01,SC4_20240103152001.JPG,2024-01-03 15:20:01,98.0,120.0,22.0,2.802039330655387,0.0,16.0,3.8,480.0,30,Kevin
SC4,SC4_20240103,18,SC4_20240103152001.JPG,2024-01-03 15:20:01,SC4_20240103155001.JPG,2024-01-03 15:50:01,120.0,98.0,-22.0,-2.802039330655387,0.0,15.0,3.7,510.0,30,Kevin
SC4,SC4_20240103,19,SC4_20240103155001.JPG,2024-01-03 15:50:01,SC4_20240103162001.JPG,2024-01-03 16:20:01,98.0,111.0,13.0,2.3513346877207573,0.0,13.5,3.7,540.0,30,Kevin
SC4,SC4_20240103,20,SC4_20240103162001.JPG,2024-01-03 16:20:01,SC4_20240103165001.JPG,2024-01-03 16:50:01,111.0,105.0,-6.0,-1.8171205928321397,0.0,12.5,4.1,570.0,30,Kevin
SC4,SC4_20240103,21,SC4_20240103165001.JPG,2024-01-03 16:50:01,SC4_20240103172001.JPG,2024-01-03 17:20:01,105.0,109.0,4.0,1.5874010519681994,0.0,12.0,4.5,600.0,30,Kevin
SC4,SC4_20240104,2,SC4_20240104065001.JPG,2024-01-04 06:50:01,SC4_20240104072001.JPG,2024-01-04 07:20:01,135.0,152.0,17.0,2.571281590658235,0.0,6.5,0.9,30.0,0,Kevin
