temperature_c,butterflies_in_direct_sun,estimate,standard_error,conf_low,conf_high,supported,estimate_supported
12.687150837988828,0,-0.003472507864379699,0.03693578898796782,-0.07591483311534107,0.06896981738658167,TRUE,-0.003472507864379699
12.793296089385475,0,-0.002049571278025561,0.0365857203861575,-0.07380530544193166,0.06970616288588052,TRUE,-0.002049571278025561
12.899441340782122,0,-6.266346916714228e-4,0.036265084527831705,-0.07175350433765632,0.07050023495431344,TRUE,-6.266346916714228e-4
13.005586592178771,0,7.963018946827393e-4,0.035974668408113475,-0.0697609733395081,0.07135357712887358,TRUE,7.963018946827393e-4
13.11173184357542,0,0.0022192384810369014,0.035715209224683526,-0.0678291583165378,0.07226763527861159,TRUE,0.0022192384810369014
13.217877094972067,0,0.0036421750673910395,0.03548738599105863,-0.06595939102093966,0.07324374115572171,TRUE,0.0036421750673910395
13.324022346368714,0,0.0050651116537451775,0.03529181138196381,-0.06415287309434416,0.0742830964018345,TRUE,0.0050651116537451775
13.430167597765363,0,0.0064880482400993394,0.03512902401701617,-0.062410660933773204,0.07538675741397187,TRUE,0.0064880482400993394
13.536312849162012,0,0.007910984826453502,0.03499948139304852,-0.0607336518297754,0.07655562148268238,TRUE,0.007910984826453502
13.64245810055866,0,0.009333921412807639,0.03490355367011879,-0.05912257177889899,0.07779041460451426,TRUE,0.009333921412807639
13.748603351955307,0,0.010756857999161777,0.03484151850091552,-0.05757796534258211,0.07909168134090565,TRUE,0.010756857999161777
13.854748603351954,0,0.012179794585515916,0.034813557067939434,-0.05610018787485959,0.08045977704589141,TRUE,0.012179794585515916
13.960893854748603,0,0.013602731171870079,0.03481975145836018,-0.054689400373657965,0.08189486271739811,TRUE,0.013602731171870079
14.067039106145252,0,0.01502566775822424,0.03486008346443734,-0.05334556712805598,0.08339690264450444,TRUE,0.01502566775822424
14.1731843575419,0,0.01644860434457838,0.03493443485014982,-0.05206845624122589,0.08496566493038263,TRUE,0.01644860434457838
14.279329608938548,0,0.01787154093093254,0.03504258907497345,-0.05085764301128605,0.08660072487315112,TRUE,0.01787154093093254
14.385474860335195,0,0.01929447751728668,0.03518423441659343,-0.04971251605589068,0.08830147109046402,TRUE,0.01929447751728668
14.491620111731844,0,0.02071741410364084,0.035358968388690425,-0.04863228597685294,0.0900671141841346,TRUE,0.02071741410364084
14.597765363128492,0,0.022140350689994977,0.03556630331042687,-0.047615996283603135,0.09189669766359308,TRUE,0.022140350689994977
14.703910614525139,0,0.023563287276349116,0.03580567285294911,-0.04666253623287191,0.09378911078557012,TRUE,0.023563287276349116
14.810055865921788,0,0.02498622386270328,0.03607643936645931,-0.04577065519930868,0.09574310292471522,TRUE,0.02498622386270328
14.916201117318435,0,0.026409160449057417,0.03637790177975462,-0.04493897816888261,0.09775729906699743,TRUE,0.026409160449057417
15.022346368715084,0,0.02783209703541158,0.03670930386236434,-0.044166021943448305,0.09983021601427144,TRUE,0.02783209703541158
15.128491620111731,0,0.02925503362176572,0.037069842646652564,-0.04345021165905301,0.10196027890258444,TRUE,0.02925503362176572
15.23463687150838,0,0.030677970208119878,0.03745867682209328,-0.04278989724966498,0.10414583766590473,TRUE,0.030677970208119878
15.340782122905027,0,0.03210090679447402,0.0378749349346337,-0.04218336952862107,0.10638518311756909,TRUE,0.03210090679447402
15.446927374301676,0,0.03352384338082818,0.03831772324877495,-0.04162887560855987,0.1086765623702162,TRUE,0.03352384338082818
15.553072625698324,0,0.03494677996718232,0.03878613315687633,-0.04112463343332301,0.11101819336768763,TRUE,0.03494677996718232
15.659217877094973,0,0.03636971655353648,0.0392792480475688,-0.04066884524900442,0.11340827835607735,TRUE,0.03636971655353648
15.76536312849162,0,0.037792653139890615,0.039796149571638136,-0.040259709893254746,0.11584501617303594,TRUE,0.037792653139890615
15.871508379888269,0,0.03921558972624478,0.040335923268226,-0.039895433829974,0.11832661328246355,TRUE,0.03921558972624478
15.977653631284916,0,0.04063852631259892,0.04089766353593439,-0.03957424089916082,0.12085129352435864,TRUE,0.04063852631259892
16.083798882681563,0,0.04206146289895306,0.04148047795196002,-0.03929438078804948,0.12341730658595558,TRUE,0.04206146289895306
16.18994413407821,0,0.0434843994853072,0.042083490957545905,-0.03905413625940237,0.12602293523001676,TRUE,0.0434843994853072
16.296089385474858,0,0.044907336071661336,0.04270584693986195,-0.038851829196015986,0.12866650133933866,TRUE,0.044907336071661336
16.40223463687151,0,0.046330272658015516,0.04334671274911454,-0.03868582553753889,0.1313463708535699,TRUE,0.046330272658015516
16.508379888268156,0,0.047753209244369654,0.044005279695552915,-0.038554539197209345,0.13406095768594864,TRUE,0.047753209244369654
16.614525139664806,0,0.04917614583072384,0.044680765074466874,-0.038456435052839674,0.13680872671428734,TRUE,0.04917614583072384
16.720670391061454,0,0.05059908241707798,0.04537241326865717,-0.03839003110909663,0.13958819594325256,TRUE,0.05059908241707798
16.8268156424581,0,0.05202201900343212,0.046079496477611344,-0.03835389992763685,0.14239793793450106,TRUE,0.05202201900343212
16.932960893854748,0,0.05344495558978626,0.046801315121103575,-0.03834666941868926,0.14523658059826175,TRUE,0.05344495558978626
17.039106145251395,0,0.054867892176140395,0.04753719796249819,-0.03836702308289065,0.14810280743517143,TRUE,0.054867892176140395
17.145251396648042,0,0.056290828762494534,0.04828650199396212,-0.03841369978615244,0.1509953573111415,TRUE,0.056290828762494534
17.251396648044693,0,0.05771376534884872,0.04904861212232554,-0.038485493143537615,0.15391302384123504,TRUE,0.05771376534884872
17.35754189944134,0,0.05913670193520286,0.0498229406906701,-0.03858125058095001,0.1568546544513557,TRUE,0.05913670193520286
17.46368715083799,0,0.06055963852155704,0.050608926867026005,-0.038699872136182624,0.15981914917929668,TRUE,0.06055963852155704
17.56983240223464,0,0.06198257510791118,0.05140603592793556,-0.03884030905376823,0.16280545926959056,TRUE,0.06198257510791118
17.675977653631286,0,0.06340551169426532,0.05221375846118223,-0.03900156222128795,0.1658125856098186,TRUE,0.06340551169426532
17.782122905027933,0,0.06482844828061946,0.0530316095087394,-0.039182680488433125,0.168839577049672,TRUE,0.06482844828061946
